(10.8015,-145.4902,768.2914)	(39.7648,-144.4547,763.1426)	(25.2060,-104.0893,766.3943)	(27.5860,-82.2150,763.4619)	(-15.6931,-132.4529,785.4919)	(11.1090,-126.8021,775.3764)	(46.9874,-124.8617,771.1561)	(74.2624,-130.9847,773.0313)	(3.4480,-64.5753,789.6541)	(27.2187,-67.4593,778.5128)	(54.8179,-64.0081,784.3747)	(28.6731,-54.4070,782.5486)
(10.8055,-146.8238,768.2896)	(39.7767,-145.9676,764.1287)	(25.3367,-104.1093,768.3615)	(26.2782,-82.3280,764.4556)	(-15.6853,-132.4529,785.4919)	(11.1090,-126.8021,775.3839)	(46.9914,-126.1919,771.1506)	(74.0232,-131.9934,773.0055)	(4.6857,-65.9452,789.6449)	(27.2187,-67.6359,778.5128)	(53.4580,-65.3735,784.3616)	(27.4498,-54.4192,782.5711)
(12.1859,-147.0119,769.2721)	(38.4553,-145.9716,764.1379)	(25.3367,-105.4429,768.4000)	(26.2822,-83.6427,764.4502)	(-14.3196,-133.8118,785.4788)	(11.2059,-128.4819,778.3475)	(47.1775,-126.5164,773.1426)	(74.2745,-132.3356,775.0027)	(4.7608,-66.1150,791.6438)	(27.2267,-68.9908,778.5108)	(54.9112,-65.4418,784.4009)	(27.4579,-55.7770,782.5656)
(12.1859,-147.0119,769.2757)	(38.6169,-146.3556,766.1336)	(25.4020,-105.5813,769.3550)	(26.3452,-82.5461,764.4594)	(-15.6615,-134.1589,787.4849)	(11.2059,-128.4819,778.3569)	(47.1855,-126.6807,773.1630)	(74.3981,-133.1801,775.9884)	(4.7649,-67.4884,791.6475)	(28.5803,-68.9908,778.5052)	(54.9193,-65.4582,785.3475)	(28.8103,-55.7729,782.5695)
(10.9449,-147.4001,771.2810)	(41.2784,-147.6777,766.1134)	(25.4020,-106.9166,769.3586)	(26.3452,-83.8762,764.4540)	(-14.3155,-134.5059,785.4713)	(11.1251,-129.4969,778.3475)	(47.1895,-127.8783,773.1520)	(74.4021,-134.5298,775.9904)	(4.7690,-67.4884,791.6475)	(28.5843,-68.9908,780.4905)	(54.9234,-66.8212,785.3682)	(28.8184,-57.1307,782.5658)
(10.9489,-148.7389,771.2810)	(39.9497,-147.6817,766.1208)	(25.4020,-107.1970,769.3624)	(25.4568,-83.8722,766.4303)	(-15.6533,-135.1625,787.4774)	(11.2180,-129.8327,778.3571)	(47.3717,-128.3601,773.1743)	(74.6534,-135.0455,777.9781)	(6.1410,-67.4843,791.6398)	(28.7176,-70.5251,780.4982)	(55.1182,-66.9817,787.3194)	(28.9516,-57.2796,784.5551)
(11.0459,-150.4688,773.2699)	(41.4549,-149.3988,768.1035)	(24.3465,-108.2359,771.3348)	(25.2690,-84.1964,766.4175)	(-14.2924,-134.8488,787.4698)	(11.3028,-130.1685,780.3475)	(47.3757,-129.7232,773.1688)	(74.6615,-135.0496,777.9931)	(4.8440,-69.0384,793.6370)	(28.7216,-71.8795,780.4927)	(56.2931,-68.1841,787.3194)	(27.6545,-57.3581,785.5599)
(11.0499,-151.8110,773.2679)	(40.1306,-150.7363,768.1074)	(24.3465,-108.5438,771.3532)	(25.2770,-85.4393,766.4377)	(-15.6058,-136.2140,789.4627)	(11.3068,-131.5229,780.3459)	(47.3837,-130.7432,775.1441)	(74.9087,-135.3987,779.9512)	(4.8440,-69.0384,793.6407)	(28.7338,-73.2338,780.4888)	(56.4914,-69.7146,787.3477)	(29.0243,-60.0759,785.5392)
(11.1389,-151.8110,775.2457)	(41.5491,-152.2648,769.0933)	(24.4738,-109.8624,771.3680)	(25.2850,-86.8710,766.4415)	(-15.6017,-137.5873,789.4571)	(11.3108,-132.8772,780.3384)	(47.4688,-130.7472,775.1609)	(74.9208,-137.0975,779.9662)	(4.9191,-70.5954,795.6266)	(28.8590,-73.4242,782.4802)	(56.5036,-69.7269,787.3740)	(27.6789,-60.0841,785.5317)
(11.1895,-152.4029,776.2577)	(40.3842,-152.6667,771.0981)	(24.5375,-111.4959,773.3477)	(25.4808,-87.1115,769.4316)	(-16.9290,-136.9150,793.4522)	(11.4077,-133.2200,782.3310)	(47.6630,-132.4168,778.1406)	(73.8116,-137.4460,779.9922)	(4.9315,-71.9757,795.6247)	(28.8711,-73.4242,782.4857)	(56.7101,-71.2725,789.3534)	(27.8046,-60.2399,787.5248)
(11.1935,-153.7504,776.2593)	(41.7256,-154.0014,771.0927)	(24.5375,-111.4959,773.3588)	(25.4808,-87.1155,769.4316)	(-16.9210,-137.2614,793.4559)	(11.5006,-133.5627,782.3480)	(47.6670,-133.7677,778.1350)	(73.8197,-138.4635,781.9578)	(6.3022,-71.9716,795.6171)	(27.6364,-74.9799,784.4861)	(56.7142,-71.2766,791.3043)	(27.8087,-60.2399,787.5304)
(11.2865,-154.1484,778.2501)	(41.8981,-154.4027,773.0807)	(24.5415,-113.1364,775.3181)	(25.6073,-88.4543,771.3949)	(-16.9109,-138.8242,793.4520)	(12.7682,-134.5737,782.3274)	(47.6711,-134.1339,778.1314)	(74.0675,-138.8114,781.9840)	(6.3063,-73.3519,795.6114)	(28.9963,-74.9758,784.4708)	(56.9124,-71.4558,791.3572)	(27.9343,-61.6022,787.5248)
(11.2906,-155.4993,778.2481)	(41.8981,-154.4027,773.0827)	(24.6688,-113.1364,775.3588)	(25.7338,-88.6862,771.4226)	(-16.9045,-139.6631,795.4525)	(12.7723,-134.5737,782.3444)	(47.8532,-135.4679,780.1251)	(74.0716,-138.9853,783.9550)	(6.3187,-73.3519,795.6114)	(29.0085,-76.3371,784.4730)	(56.9247,-72.8333,793.2891)	(27.9384,-61.7614,787.5287)
(12.6400,-155.4952,778.2407)	(40.5613,-155.7490,773.0846)	(26.0224,-114.6268,776.3116)	(26.7041,-89.7931,771.4116)	(-16.8906,-141.2781,795.4544)	(11.6358,-135.0970,784.3104)	(47.8613,-135.8091,782.1152)	(74.1975,-140.3483,784.9142)	(6.3849,-74.9227,797.6046)	(29.0166,-77.6983,784.4675)	(58.5025,-74.3803,793.3063)	(27.9424,-63.1313,787.5212)
(12.6441,-156.8461,778.2387)	(42.0667,-156.1456,775.0727)	(26.0183,-116.2794,778.3024)	(26.8382,-91.6135,771.4209)	(-15.5030,-141.0475,795.4448)	(11.5552,-136.2811,784.3104)	(46.8658,-136.1748,782.1191)	(74.2056,-141.7235,784.9368)	(6.3890,-74.9227,797.6046)	(29.0812,-77.7987,785.4667)	(58.5025,-74.3927,793.3289)	(28.0762,-63.2940,789.5198)
(12.7406,-157.2511,780.2330)	(40.7344,-157.4994,775.0804)	(26.0183,-116.2794,778.3209)	(26.8382,-91.7330,771.4209)	(-15.5180,-142.9723,797.4472)	(11.5674,-136.4559,785.3094)	(46.9571,-137.5360,784.1036)	(74.4494,-142.0783,784.9742)	(6.4055,-76.3064,797.6026)	(29.0853,-79.1617,785.4611)	(57.1353,-75.7653,793.3196)	(28.0762,-64.5012,789.5142)
(11.3917,-158.6095,782.2197)	(42.1650,-157.7076,776.0549)	(26.0224,-117.6303,780.2893)	(26.8422,-93.0804,773.3895)	(-14.1274,-142.9681,798.4370)	(11.5633,-137.8189,785.3038)	(46.8739,-138.8972,782.1174)	(74.4616,-143.4530,786.9264)	(5.1193,-76.6016,800.6048)	(29.0975,-80.5246,785.4555)	(55.7558,-75.7695,793.3328)	(28.2100,-66.0407,789.5181)
(12.9336,-159.4223,784.2156)	(39.4769,-158.1199,778.0522)	(27.5101,-119.2851,780.3004)	(26.9762,-95.3812,773.4083)	(-14.0989,-144.7173,800.4297)	(10.4618,-137.5130,787.3000)	(46.9653,-139.0754,784.1130)	(74.7013,-143.4571,786.9527)	(6.5069,-76.5974,800.5972)	(29.2268,-80.7323,787.4503)	(58.7207,-77.3310,795.2968)	(28.2141,-66.0407,791.5128)
(11.6284,-159.6306,784.2175)	(40.9880,-159.4626,778.0561)	(27.5101,-119.2851,780.3135)	(27.1143,-95.6425,775.4139)	(-14.0989,-144.7173,800.4315)	(10.4659,-138.8864,787.2944)	(46.9693,-139.0754,785.1003)	(75.8430,-145.1852,788.9123)	(6.5151,-77.9864,800.5914)	(29.2308,-82.0987,787.4484)	(57.3377,-78.7112,795.2855)	(29.4605,-67.4141,791.5110)
(11.6203,-159.6306,785.2033)	(39.8001,-159.8743,780.0535)	(27.5142,-120.6394,782.2798)	(27.1183,-96.9882,776.3963)	(-14.0865,-144.7173,800.4315)	(10.5554,-139.2437,789.2944)	(47.1521,-139.4317,785.1042)	(76.0943,-145.1893,788.9443)	(6.5234,-79.3753,800.5858)	(29.2308,-82.0987,787.4484)	(58.9265,-78.7278,795.3140)	(29.5978,-67.5872,793.5037)
(11.6203,-159.6306,785.2164)	(39.8041,-159.8784,780.0590)	(27.5142,-120.9427,782.2854)	(27.1854,-97.1105,776.4057)	(-14.0823,-146.1062,800.4278)	(10.6407,-139.2437,789.3098)	(47.3308,-140.7981,787.0963)	(76.3456,-146.9285,790.9434)	(6.5276,-79.3753,800.5858)	(29.3723,-83.6798,789.4412)	(57.3541,-78.7278,795.3293)	(29.6019,-68.9640,793.5000)
(11.7133,-160.0391,785.2200)	(41.3262,-160.2901,782.0471)	(27.7867,-122.6236,784.3040)	(27.3114,-98.7140,778.3965)	(-14.0361,-146.8405,804.4246)	(10.7301,-140.9812,793.2904)	(47.5135,-142.5277,787.1133)	(76.6010,-147.3019,792.9272)	(6.6021,-80.9686,802.5789)	(29.5097,-85.2677,789.4429)	(58.9513,-80.3080,798.2558)	(29.6143,-70.3408,795.4758)
(13.0784,-160.0391,787.2012)	(41.3262,-160.2901,782.0526)	(27.8579,-124.1440,785.2787)	(27.3114,-100.0649,778.3890)	(-14.0277,-148.2363,804.4188)	(11.9473,-142.3615,793.2887)	(49.0717,-142.5236,789.0806)	(76.6092,-148.6870,792.9329)	(6.5979,-80.9686,802.5789)	(29.5097,-85.2677,791.4320)	(57.5648,-81.6917,797.3198)	(29.7434,-70.5208,795.4949)
(14.4434,-160.0391,787.1992)	(41.4912,-160.2860,784.0464)	(27.8579,-124.1440,785.2863)	(27.3275,-100.0649,778.3967)	(-14.0005,-148.6069,806.4172)	(13.3268,-143.7210,795.2752)	(48.5375,-143.8976,789.0881)	(76.8523,-149.0472,794.8902)	(6.6062,-82.3610,802.5768)	(29.5097,-85.2677,791.4340)	(59.0521,-81.7913,798.2998)	(31.1263,-70.5167,795.4854)
(11.9240,-161.8092,789.1933)	(40.2426,-162.0508,784.0539)	(27.8579,-124.1440,787.2410)	(28.6771,-100.0689,780.3557)	(-14.0005,-150.0062,806.4114)	(11.9596,-144.0886,795.2944)	(48.7238,-144.2643,791.0857)	(76.8646,-149.0638,794.9301)	(5.3112,-81.3858,804.5719)	(29.5220,-85.4941,791.4263)	(57.6722,-83.1767,798.2921)	(29.7557,-71.9011,797.4666)
(11.9240,-163.5944,791.1911)	(40.2426,-162.2583,785.0414)	(27.9963,-125.8289,787.2712)	(27.4535,-101.6788,780.3781)	(-12.5801,-150.3761,808.4021)	(12.0402,-145.1013,795.2831)	(50.2821,-146.0036,793.0583)	(76.8729,-150.4441,794.9377)	(6.6890,-82.7809,802.5598)	(29.6471,-85.4941,793.4247)	(57.6763,-83.1767,798.3074)	(31.2630,-72.0804,797.4762)
(12.0171,-163.5944,791.1967)	(40.4083,-162.2583,785.0562)	(27.9963,-125.8289,787.2712)	(28.8187,-103.0291,780.3745)	(-12.5801,-150.3761,808.4021)	(12.0526,-145.4724,797.2848)	(49.0882,-146.0078,793.0775)	(77.1283,-150.8161,796.9406)	(6.6973,-82.7809,804.5585)	(29.6718,-86.8585,793.4114)	(57.8704,-84.5747,800.2598)	(31.1387,-73.2772,797.4629)
(12.0171,-165.3907,793.1776)	(40.4083,-164.0399,787.0333)	(28.0003,-127.1953,787.2919)	(28.9481,-103.2955,782.3689)	(-13.9606,-151.7831,808.4041)	(12.1796,-147.0455,798.2589)	(49.0964,-147.3846,793.0739)	(77.2519,-152.2081,797.8840)	(6.7760,-83.2051,806.5591)	(28.4303,-87.0841,795.4175)	(57.8828,-84.7766,800.2922)	(31.2712,-74.8479,797.4649)
(12.0212,-166.7675,793.1869)	(40.4083,-165.4063,787.0296)	(28.0003,-127.5124,789.2559)	(27.5998,-103.2996,782.3822)	(-13.9417,-152.1606,810.4025)	(12.1837,-147.0455,798.2801)	(49.2826,-147.7582,795.0694)	(77.2560,-152.3917,797.9277)	(5.4491,-84.3957,806.5629)	(28.4262,-88.4644,795.4081)	(56.6943,-84.7849,802.2654)	(31.3416,-74.9431,798.4641)
(13.4932,-166.7634,793.1813)	(40.5740,-165.8325,789.0303)	(28.2730,-129.2193,791.2559)	(29.0897,-104.9233,784.3654)	(-12.5410,-153.5626,810.3852)	(13.5802,-148.4268,798.2687)	(49.4648,-148.1318,797.0593)	(77.5032,-152.7754,799.8982)	(6.8505,-84.6113,808.5522)	(29.8093,-88.4602,795.3986)	(58.0852,-84.9952,802.2578)	(31.3458,-76.3285,798.4584)
(13.4932,-167.1857,795.1771)	(40.7438,-167.6320,791.0243)	(28.4114,-130.9249,793.2481)	(27.7420,-106.2886,785.3323)	(-12.5061,-153.9435,812.3835)	(13.6766,-148.8006,802.2548)	(49.5621,-149.7040,798.0522)	(77.7586,-154.1727,801.8456)	(5.5453,-85.7859,808.5482)	(28.5685,-91.4568,797.4008)	(56.7026,-86.6012,802.2789)	(30.0991,-77.9154,800.4609)
(12.2582,-168.9958,797.1751)	(40.9095,-168.0575,793.0197)	(28.4114,-130.9249,793.2481)	(29.1667,-107.7842,785.3474)	(-12.5200,-154.9688,810.3869)	(13.6808,-150.1895,802.2511)	(49.5662,-151.0895,798.0466)	(77.7669,-154.2978,801.8839)	(4.2038,-87.1886,808.5502)	(29.9509,-91.4527,797.3948)	(56.7109,-86.6054,802.3019)	(31.4949,-77.9113,800.4532)
(12.3513,-169.2087,798.1776)	(43.6563,-169.4302,793.0084)	(28.4155,-132.3016,795.2195)	(27.8091,-107.7883,785.3550)	(-12.4753,-155.7376,814.3798)	(13.7689,-150.5668,802.2551)	(49.7483,-150.0810,800.0555)	(76.6278,-155.9523,803.8483)	(5.6037,-87.4111,810.5414)	(28.6355,-91.5728,798.3999)	(56.9098,-86.8191,804.2634)	(30.1198,-79.3044,800.4592)
(13.7347,-171.0234,800.1624)	(43.6563,-169.4302,793.0177)	(28.4155,-132.3016,795.2156)	(29.1748,-109.1472,785.3477)	(-12.4403,-157.5386,816.3685)	(13.8695,-150.9442,804.2531)	(49.7525,-151.4700,800.0497)	(76.6362,-155.7090,803.9040)	(5.6205,-88.8173,810.5374)	(30.0155,-92.9582,798.3962)	(55.5279,-87.0243,804.2732)	(31.5073,-79.3002,800.4552)
(13.7388,-169.2045,800.1317)	(42.4500,-169.8633,795.0058)	(28.5539,-134.0176,797.2021)	(29.3042,-109.4275,787.3400)	(-12.4319,-157.5386,816.3723)	(13.8695,-152.3400,804.2513)	(49.7608,-151.4700,800.0634)	(76.8756,-156.0877,805.8530)	(4.3473,-89.2649,812.5458)	(31.5404,-93.1894,800.3829)	(58.5150,-87.0327,806.2422)	(31.6315,-79.5009,802.4420)
(15.1222,-171.0192,800.1641)	(42.4541,-171.2436,795.0247)	(28.5539,-134.0176,797.2174)	(29.3206,-109.4275,787.3478)	(-12.4234,-157.5386,816.3760)	(13.9618,-152.7207,806.2452)	(49.9388,-153.2429,802.0338)	(76.8840,-157.3489,805.8607)	(5.7583,-90.6738,812.5340)	(31.5404,-94.5783,800.3829)	(57.3160,-88.4439,806.2499)	(31.5114,-80.8933,802.4402)
(15.1222,-171.0192,800.1641)	(42.6233,-171.6760,797.0088)	(29.9287,-135.7322,797.2460)	(29.3246,-110.7980,789.2986)	(-12.4053,-157.9265,818.3706)	(13.9743,-154.1201,806.2395)	(49.9512,-153.2429,802.0475)	(76.8923,-157.4982,805.8799)	(4.3600,-92.0912,814.5347)	(31.5446,-95.9673,800.3792)	(57.3244,-89.8508,808.2152)	(31.6481,-82.2857,802.4346)
(13.8396,-174.2374,802.1618)	(44.0961,-173.2735,797.9941)	(28.9063,-135.9160,798.2203)	(28.2156,-111.3450,789.3309)	(-12.3884,-159.3466,818.3647)	(14.0707,-154.5043,808.2375)	(49.9554,-154.6352,802.0418)	(77.1359,-158.9086,807.8463)	(4.3642,-90.9032,814.5405)	(31.6855,-96.2095,802.3718)	(57.3286,-90.0629,808.2422)	(31.6523,-82.2857,802.4365)
(15.2264,-172.8408,802.1655)	(42.8812,-173.7136,799.9914)	(28.9063,-135.9160,800.1932)	(28.3539,-111.6494,791.3366)	(-12.3618,-159.7379,820.3630)	(14.0749,-155.9070,808.2318)	(51.5320,-155.0184,804.0295)	(77.1527,-158.9171,809.8219)	(5.8378,-92.3155,816.5200)	(30.3029,-97.6061,802.3795)	(55.9356,-91.4776,808.2692)	(31.6606,-83.8892,804.4272)
(16.8285,-175.1012,806.1381)	(43.0503,-174.1495,801.9927)	(28.7554,-137.6350,800.2219)	(28.3744,-113.0221,793.3175)	(-12.3130,-160.5206,824.3596)	(14.2636,-155.2728,812.2354)	(50.5102,-154.3989,808.0203)	(77.4089,-161.1100,811.8344)	(5.9172,-92.5441,818.5225)	(30.4404,-96.7024,804.3701)	(57.7222,-91.6974,810.2402)	(30.5445,-82.9171,806.4276)
(16.9362,-176.9400,808.1281)	(41.6635,-175.5461,802.0061)	(27.5064,-137.9978,802.2026)	(28.4963,-114.6896,793.3254)	(-12.3224,-162.9832,822.3534)	(14.2721,-158.0921,812.2238)	(49.2917,-157.5911,808.0419)	(77.6609,-161.5076,811.8731)	(7.2734,-95.3843,818.5167)	(30.5779,-98.1018,804.3643)	(57.9295,-94.5125,812.2245)	(30.6735,-85.7184,806.4162)
(15.5433,-179.7498,808.1415)	(43.2320,-178.7729,803.9880)	(27.5064,-137.9978,802.2238)	(28.6263,-116.0699,795.3044)	(-10.8754,-163.3772,824.3400)	(14.4523,-158.8744,814.2238)	(50.7049,-157.5954,810.0062)	(76.2527,-162.9284,811.8616)	(7.2776,-95.3843,818.5205)	(30.5862,-99.7503,806.3568)	(57.7517,-94.7689,814.1915)	(30.6819,-85.7184,808.4126)
(17.0440,-178.7858,810.1199)	(43.3970,-177.8199,806.0008)	(28.0508,-139.7397,804.2293)	(28.6934,-116.3641,795.3123)	(-12.2565,-162.7450,826.3382)	(14.4608,-160.2910,816.2119)	(50.8870,-157.9862,811.9998)	(78.1565,-163.3295,815.8362)	(7.3563,-97.0433,820.5095)	(30.7238,-101.1572,808.3433)	(59.3581,-96.1735,814.2245)	(29.4271,-86.1603,810.4012)
(17.1433,-178.7858,812.1023)	(42.1649,-178.2669,807.9884)	(28.0508,-139.7397,804.2139)	(28.8317,-117.7478,797.2988)	(-12.2342,-164.5806,826.3323)	(14.4735,-160.2910,816.2119)	(49.6574,-159.7945,812.0175)	(78.1735,-165.7744,815.8692)	(7.4266,-97.2823,822.5043)	(30.7279,-101.4099,808.3494)	(59.3665,-97.5909,816.1699)	(29.5484,-87.3266,810.4069)
(17.2552,-181.0850,814.0862)	(42.3348,-180.1160,808.0117)	(28.0550,-141.8204,806.2137)	(28.8359,-118.1859,798.2997)	(-13.6342,-164.9832,830.3270)	(14.5572,-162.1056,818.2019)	(49.6743,-160.1888,814.0090)	(78.4170,-166.1781,817.8448)	(7.4436,-98.7093,822.5023)	(30.8697,-102.8203,810.3361)	(59.5647,-97.8202,816.2145)	(29.5484,-87.5658,810.3994)
(17.3588,-181.5314,816.0937)	(42.3348,-180.1160,809.9725)	(28.3211,-144.6386,808.1982)	(28.8400,-119.2862,798.2960)	(-12.1726,-166.6303,830.3229)	(14.5742,-162.1056,818.2040)	(49.8445,-161.6097,814.0168)	(78.4297,-167.6024,817.8547)	(7.5095,-98.9517,824.5009)	(30.8697,-103.0765,810.3438)	(59.7756,-99.4823,818.1951)	(29.6866,-90.3682,812.3958)
(15.9479,-182.9523,816.1111)	(43.7438,-181.5180,809.9664)	(26.9128,-144.9858,810.1612)	(30.1023,-120.9721,800.2825)	(-12.1640,-166.8249,832.3228)	(14.7544,-162.9018,822.1977)	(50.0274,-162.0075,816.0085)	(78.6818,-168.0139,819.8517)	(7.5223,-100.3821,824.4950)	(30.8739,-104.4861,810.3381)	(58.3612,-100.9024,818.1913)	(29.7077,-90.5931,814.3920)
(17.3630,-182.9480,816.1071)	(42.5047,-181.9720,811.9833)	(28.3169,-146.7723,812.1687)	(29.2384,-120.9721,800.2845)	(-12.1418,-167.8544,832.3270)	(14.7587,-164.3288,822.1938)	(50.0316,-163.4318,817.9803)	(78.9296,-169.4417,821.8096)	(7.5309,-100.3821,826.4916)	(31.0114,-104.4861,812.3362)	(58.3612,-100.9109,818.2128)	(29.8206,-92.0105,814.3903)
(16.0480,-183.4022,818.1030)	(41.2588,-182.4259,813.9650)	(28.3169,-146.7723,812.1901)	(28.9825,-120.9721,802.2748)	(-13.5520,-168.2682,834.3192)	(14.7629,-165.7557,822.1880)	(50.2188,-165.2353,819.9698)	(77.5083,-168.8282,821.8370)	(8.9641,-101.8083,824.4813)	(31.0156,-107.2843,812.3325)	(58.5559,-101.1514,820.1891)	(29.8290,-92.0105,814.3923)
(17.4666,-183.3980,818.1010)	(41.4253,-184.2923,815.9586)	(28.5830,-148.9156,816.1526)	(28.9867,-121.5727,802.2788)	(-13.5247,-168.6734,834.3213)	(14.8594,-166.1607,824.1859)	(50.2230,-166.2506,817.9943)	(77.7570,-170.6649,823.8124)	(7.6054,-102.0620,826.4878)	(29.7414,-106.1631,814.3382)	(58.5686,-102.5749,820.1912)	(29.8290,-93.4237,814.3923)
(17.5659,-184.8095,820.1006)	(41.4253,-184.2923,816.0032)	(28.5830,-148.9156,816.1526)	(28.9908,-121.5727,802.2788)	(-13.5247,-168.6734,834.3311)	(16.2885,-166.1564,824.1780)	(50.2315,-166.6588,819.9875)	(77.7698,-170.6649,823.8223)	(9.0464,-103.4916,826.4740)	(31.1616,-108.9724,814.3304)	(58.5729,-102.5834,820.2166)	(29.9588,-93.6555,816.3866)
(16.2609,-187.1604,822.0670)	(43.0105,-186.1570,817.9186)	(29.8638,-148.5446,814.2094)	(29.1251,-123.2934,804.2768)	(-13.4929,-170.5333,836.3115)	(14.8680,-166.1607,824.1859)	(50.4144,-167.0712,821.9849)	(77.7698,-170.6735,825.7838)	(7.6798,-103.7487,828.4805)	(29.7457,-108.9682,814.3364)	(57.1550,-102.5963,822.1791)	(31.2527,-95.0721,816.3810)
(17.6864,-187.1561,822.0687)	(43.0147,-187.5814,817.9422)	(30.0024,-150.3280,816.2072)	(29.2510,-123.5845,806.2459)	(-13.4929,-170.5333,838.3058)	(14.8765,-166.5657,824.1721)	(50.4144,-167.0712,821.9849)	(77.7698,-170.6735,825.7897)	(7.6927,-103.7487,828.4805)	(31.2992,-110.6547,816.3132)	(58.7761,-104.2585,822.1890)	(31.2612,-95.0764,816.3848)
(16.3610,-187.6172,824.0449)	(43.0105,-187.5814,817.9500)	(28.7224,-152.1226,818.1799)	(29.2635,-124.6927,806.2539)	(-13.4699,-170.9419,840.3040)	(13.6251,-166.9750,826.1779)	(51.8485,-168.9012,823.9547)	(78.2499,-172.5215,827.7925)	(7.7629,-104.0015,830.4791)	(29.8840,-110.6590,816.3271)	(57.3547,-105.6941,822.1969)	(31.3902,-95.3118,818.3795)
(16.3610,-187.6172,824.0704)	(41.9293,-186.1698,817.9753)	(28.8534,-152.4963,820.1424)	(29.3894,-125.0084,808.2516)	(-13.4655,-170.9419,840.3079)	(14.9731,-166.9707,826.1700)	(52.0263,-168.9055,823.9685)	(78.2499,-172.5258,827.7886)	(9.1329,-103.7444,828.4725)	(31.2992,-110.6590,816.3248)	(58.7803,-104.2714,824.1534)	(31.3902,-95.3118,818.3795)
(16.3610,-187.6172,824.0666)	(41.7627,-185.2030,819.9374)	(28.8534,-152.4963,820.1503)	(29.2677,-125.0042,806.2654)	(-13.4655,-172.4000,838.3076)	(15.0567,-166.9707,826.1700)	(50.6016,-168.9099,823.9764)	(76.8225,-172.5344,827.8104)	(7.6970,-105.1860,828.4785)	(30.0181,-110.9324,818.3233)	(57.5502,-105.9492,824.1693)	(31.3944,-96.7318,818.3754)
(16.3610,-187.6172,824.0645)	(41.7627,-185.1859,819.9158)	(28.7182,-150.7025,818.1583)	(29.3894,-125.0084,806.2731)	(-13.4655,-170.9419,840.3040)	(13.6294,-167.3800,828.1716)	(52.0263,-168.9055,823.9685)	(78.2499,-172.5258,827.7886)	(7.7586,-104.0015,830.4791)	(31.2992,-110.6590,816.3248)	(58.9707,-104.5101,824.1652)	(31.3944,-96.7318,818.3754)
(16.3568,-186.1868,824.0724)	(43.0063,-186.1613,817.9539)	(28.7182,-150.7025,818.1720)	(29.1376,-124.6927,806.2344)	(-13.4699,-170.9419,838.3195)	(13.6251,-167.3800,826.1779)	(50.5974,-168.9055,823.9664)	(76.5859,-172.1203,825.8135)	(9.1329,-105.1817,828.4667)	(31.2992,-110.6590,816.3248)	(58.7846,-104.2714,824.1573)	(31.2696,-96.7318,818.3754)
(16.2567,-186.1868,822.0924)	(43.0105,-186.1613,817.9521)	(30.0024,-150.3322,816.2014)	(29.2593,-124.9873,806.2479)	(-13.4799,-170.9419,838.3195)	(13.6208,-166.9750,826.1779)	(50.5931,-168.9055,823.9664)	(76.5859,-172.1203,825.8193)	(7.6927,-103.7487,828.4843)	(30.0139,-110.6590,816.3306)	(57.3590,-104.2714,822.2244)	(29.9758,-96.7318,818.3815)
(17.6779,-184.3021,822.0787)	(43.0105,-186.1613,817.9500)	(30.0024,-150.3280,816.2014)	(29.2551,-123.5888,806.2671)	(-13.4842,-170.9419,838.3097)	(14.9559,-166.5657,824.1782)	(52.0178,-168.9055,823.9565)	(76.5774,-170.6822,825.8193)	(9.1243,-103.7444,828.4725)	(29.8798,-109.2424,816.3326)	(57.3505,-104.2628,822.2028)	(31.2696,-95.3118,818.3792)
(16.3568,-186.1868,822.0904)	(43.0063,-186.1613,817.9539)	(30.0024,-150.3280,816.2014)	(29.2510,-123.5845,806.2516)	(-13.4842,-170.5333,838.3058)	(14.9559,-166.5657,824.1721)	(50.5888,-168.9055,823.9606)	(78.0056,-172.1074,825.7897)	(7.6970,-103.7487,828.4843)	(29.8798,-109.2424,816.3326)	(58.7761,-104.2628,822.2007)	(31.2612,-95.0764,816.3848)
(16.3568,-186.1868,822.0962)	(43.0105,-186.1570,817.9343)	(30.0024,-150.3280,818.1385)	(29.2551,-123.2934,806.2459)	(-12.0275,-170.5289,838.3017)	(13.5321,-166.5700,824.1821)	(50.5888,-168.4982,821.9969)	(78.0141,-171.0841,825.8173)	(9.1286,-103.7444,828.4725)	(31.2950,-109.2424,816.3268)	(57.3420,-104.0198,822.1753)	(31.3902,-95.3118,818.3792)
(16.3568,-186.1868,824.0508)	(43.0063,-186.1613,817.9521)	(28.5872,-150.3322,818.1447)	(29.2551,-123.5845,806.2459)	(-13.4799,-170.9419,838.3097)	(13.6208,-166.9750,826.1779)	(50.5931,-167.4794,823.9744)	(78.0184,-171.4947,825.8449)	(7.6927,-103.7487,828.4843)	(29.8925,-110.6590,816.3306)	(57.3420,-104.0198,822.1791)	(31.2612,-95.0764,816.3848)
(17.6779,-184.3064,822.0825)	(43.0063,-186.1613,817.9539)	(30.0024,-150.3280,818.1406)	(29.2635,-123.6014,806.2748)	(-12.0275,-170.5289,838.3017)	(13.7010,-166.5657,826.1838)	(50.5888,-168.9055,823.9606)	(76.5859,-172.1203,825.8135)	(7.6927,-103.7487,828.4805)	(29.8840,-110.6590,816.3268)	(57.3505,-104.2671,822.2106)	(31.2696,-95.3118,818.3795)
