(62.5648,-125.5880,744.0829)	(88.9142,-133.9453,755.9130)	(89.2309,-92.1368,759.0740)	(90.0181,-69.2450,752.1489)	(33.0439,-105.0988,747.3305)	(58.1198,-107.0395,751.1736)	(93.0136,-118.2634,765.9465)	(112.0838,-128.1775,775.7724)	(63.9117,-46.7076,769.4000)	(94.9349,-57.4456,771.1732)	(113.1350,-60.4467,791.0664)	(98.9874,-43.4462,780.2013)
(61.2779,-126.5568,744.0792)	(88.9182,-135.2638,755.9130)	(89.5308,-92.3821,759.0793)	(89.4234,-69.0782,752.1596)	(33.1949,-105.3826,749.3232)	(58.2223,-107.0434,751.1827)	(91.6849,-118.2594,765.9410)	(112.0878,-129.5284,777.7615)	(65.2457,-46.7036,769.3926)	(94.9269,-56.1108,771.1896)	(113.1309,-61.8235,791.0419)	(98.9955,-43.5031,780.2143)
(61.2779,-126.8913,744.0882)	(87.6066,-135.0959,755.9003)	(89.5308,-92.3821,761.0714)	(89.4234,-69.0782,752.1561)	(31.7480,-105.1027,747.3433)	(58.2223,-107.0395,751.1755)	(91.6809,-118.2554,765.9337)	(112.0838,-128.1775,775.7798)	(65.2377,-46.7036,769.3907)	(93.2869,-55.9705,769.2067)	(113.1350,-61.6690,791.0664)	(97.3331,-43.4503,778.2370)
(59.9833,-125.5958,744.0953)	(87.6027,-133.7831,755.9076)	(87.6177,-91.8995,757.0892)	(89.7188,-69.0664,752.1614)	(31.7519,-105.1027,747.3486)	(56.8131,-107.0473,751.1755)	(91.6849,-118.2594,765.9410)	(110.5675,-128.1816,774.7944)	(63.9157,-46.7076,769.4019)	(93.5854,-56.1108,769.2250)	(113.1350,-61.6690,791.0720)	(97.3331,-43.3366,778.2370)
(59.9833,-125.2686,744.0882)	(87.6027,-133.7792,755.9003)	(87.9142,-92.1408,759.0777)	(88.4107,-69.0821,752.1759)	(31.7519,-105.1027,747.3433)	(56.8131,-108.2002,751.1808)	(90.6482,-116.9372,765.9465)	(111.5557,-129.5202,774.7999)	(63.9117,-46.7076,769.3962)	(91.9529,-55.9745,769.2141)	(113.1391,-61.6690,791.0664)	(97.6344,-43.4503,780.1957)
(59.9833,-125.2686,744.0953)	(88.9064,-133.7792,755.9057)	(87.9142,-92.1408,759.0812)	(88.1110,-67.7762,752.1489)	(31.7519,-105.1027,747.3486)	(56.8169,-107.0473,751.1880)	(89.3120,-116.9292,763.9769)	(110.7297,-126.8307,775.7853)	(62.5738,-46.7116,769.4074)	(91.9529,-55.9745,769.2141)	(111.4184,-59.9894,789.0709)	(94.6220,-41.9829,776.2466)
(59.9833,-125.2686,744.0900)	(86.2912,-133.7792,753.9286)	(86.3045,-91.8995,757.0930)	(89.7227,-69.2607,754.1843)	(30.4559,-105.1066,747.3486)	(56.8131,-108.2119,751.1971)	(89.0193,-116.6337,763.9568)	(110.5635,-128.1735,774.7814)	(62.5738,-46.7116,769.4055)	(91.9569,-55.9745,769.2269)	(111.4184,-60.1446,789.0822)	(94.6220,-41.9829,776.2466)
(59.9794,-123.9765,744.0953)	(87.5831,-132.1217,755.9003)	(86.3045,-91.8995,757.0945)	(88.1149,-69.0664,752.1542)	(30.4559,-105.1066,747.3505)	(56.5998,-108.2080,751.1934)	(89.3120,-116.6337,763.9641)	(110.7338,-127.1547,775.7853)	(62.5738,-46.7116,769.4036)	(91.9529,-55.9705,769.2067)	(111.4184,-59.9935,789.0709)	(94.6260,-41.9829,778.2184)
(59.9833,-125.2686,744.0882)	(87.6027,-133.7831,755.9022)	(84.9952,-90.4680,757.0930)	(88.1149,-68.1343,752.1614)	(30.5961,-105.1105,747.3558)	(56.8131,-108.3415,751.2024)	(89.3120,-116.6377,763.9769)	(110.7297,-127.1466,775.7909)	(62.5738,-45.3763,769.4148)	(90.6110,-55.9705,769.1884)	(109.6965,-58.4795,787.0903)	(94.3236,-43.1213,776.2411)
(59.9794,-126.5529,744.0953)	(85.9979,-133.7792,753.9252)	(84.9952,-90.2262,756.1031)	(87.9689,-68.1343,752.1489)	(30.5961,-105.3904,749.3430)	(56.8131,-107.0434,752.1796)	(89.3120,-116.6337,763.9568)	(110.5595,-128.1816,774.7814)	(62.5738,-46.7116,769.4055)	(90.4771,-55.9083,769.1938)	(111.4184,-61.5145,789.0709)	(94.3236,-43.1213,776.2466)
(59.9756,-126.5529,744.0953)	(85.9979,-133.4311,753.9214)	(83.5389,-89.2704,756.1015)	(87.9689,-68.1343,752.1668)	(30.5961,-105.3904,749.3358)	(56.6037,-108.2119,751.1952)	(89.3120,-116.6377,763.9769)	(110.2189,-128.1735,772.7977)	(62.5738,-46.7116,769.4055)	(90.4731,-55.9083,768.2354)	(111.4184,-61.5145,789.0765)	(94.3276,-43.0157,778.2259)
(58.6964,-125.2608,744.1006)	(87.5949,-133.7792,755.8950)	(84.9952,-90.5849,757.0964)	(87.9611,-67.9513,751.1718)	(29.1638,-105.1105,749.3501)	(56.6037,-108.2080,751.1934)	(89.3120,-116.9332,763.9769)	(0.0000,0.0000,-1.0000)	(61.2398,-46.7157,769.4167)	(90.6110,-55.9705,769.1938)	(109.7088,-59.9935,787.0978)	(94.3276,-43.1213,776.2596)
(58.6887,-125.2686,744.1077)	(87.5949,-133.7752,755.8985)	(83.5389,-89.5048,756.1015)	(86.6699,-68.1343,752.1614)	(27.8640,-105.1144,747.3701)	(55.5141,-107.0473,752.1975)	(89.3120,-116.6377,763.9695)	(110.2189,-129.1974,774.7814)	(61.2398,-45.3803,769.4257)	(90.6110,-55.9705,769.1884)	(109.7047,-59.9935,787.0903)	(94.3276,-43.1213,776.2596)
(58.6925,-126.5607,744.1025)	(86.2912,-133.7870,755.9095)	(83.5389,-89.7431,756.1050)	(86.6699,-68.1343,752.1614)	(29.1638,-105.1105,747.3629)	(55.5141,-108.2080,751.1952)	(89.3120,-116.9292,763.9843)	(111.9078,-130.0411,775.7759)	(61.2398,-45.3803,769.4222)	(89.2770,-55.9745,769.2012)	(109.7088,-59.9935,787.0978)	(92.9736,-43.1254,776.2411)
(58.6925,-126.5607,744.1025)	(84.6898,-133.4311,753.9214)	(82.2274,-89.2704,754.1167)	(86.8064,-67.4497,752.1938)	(27.8679,-105.1144,747.3682)	(55.6132,-107.0473,752.1975)	(88.2896,-116.6377,763.9568)	(112.4197,-129.5202,777.7745)	(61.2398,-45.3803,769.4202)	(89.2770,-54.6432,769.2214)	(109.7088,-58.6271,787.1166)	(93.2725,-43.1254,776.2670)
(58.6925,-126.5607,744.1043)	(84.6898,-133.4311,753.9198)	(82.2274,-89.5087,754.1221)	(86.6699,-68.2258,752.1561)	(27.9973,-105.3982,749.3610)	(55.5141,-108.2080,751.1971)	(87.6866,-116.6377,763.9641)	(112.0758,-129.1974,775.8038)	(59.9018,-46.7197,769.4148)	(89.1369,-54.5788,768.2463)	(110.0458,-60.1487,789.0897)	(91.4777,-43.0157,775.2496)
(58.6925,-126.5607,744.1006)	(84.3921,-132.1217,751.9460)	(82.3687,-89.5087,756.1141)	(85.5018,-67.0947,752.1938)	(27.8717,-106.4117,747.3576)	(54.3124,-107.0513,752.2084)	(88.2896,-116.6377,763.9769)	(110.7257,-128.5009,775.7909)	(59.9098,-45.3844,769.4296)	(89.2730,-54.6352,769.2067)	(108.3396,-58.6271,787.1053)	(91.6234,-43.0157,775.2625)
(57.4018,-126.5645,744.1096)	(84.6898,-133.4350,753.9286)	(80.6367,-89.2743,754.1221)	(85.5018,-67.0947,752.1740)	(27.8679,-105.1144,749.3610)	(54.3124,-107.0473,752.2012)	(87.6866,-116.6297,762.9856)	(111.9038,-127.6882,775.8278)	(59.9018,-45.3844,769.4257)	(87.8047,-54.5788,768.2482)	(109.7088,-59.9977,787.1053)	(91.6194,-41.6683,776.2540)
(57.4018,-126.5645,744.1096)	(84.6898,-133.4350,753.9305)	(80.6367,-89.1551,754.1186)	(84.0564,-65.6125,751.1752)	(27.8679,-105.1144,749.3573)	(54.3085,-108.3533,751.2222)	(88.2896,-116.6377,763.9769)	(112.0758,-129.1974,775.7834)	(59.9018,-46.7197,768.4323)	(87.8086,-54.5828,768.2537)	(109.7088,-59.9977,787.1110)	(91.6194,-41.6683,775.2809)
(57.4018,-126.5684,744.1168)	(83.3818,-132.4703,753.9179)	(80.6367,-89.2743,754.1221)	(84.0603,-65.9567,751.1825)	(26.7057,-105.4021,749.3682)	(54.3124,-108.3533,752.1921)	(88.2896,-116.6377,763.9769)	(112.0677,-129.1933,775.7779)	(58.5798,-45.3884,769.4370)	(87.9391,-54.6392,769.2141)	(108.3396,-58.6312,787.1110)	(90.2733,-41.6723,775.2755)
(56.1110,-126.5684,744.1168)	(84.6820,-132.1217,753.9198)	(80.9159,-89.2783,756.1141)	(82.4715,-65.7886,749.2064)	(26.6979,-106.7028,749.3610)	(54.3085,-108.3533,752.1921)	(87.6866,-116.6337,763.9641)	(112.0677,-129.1974,775.7964)	(58.5719,-46.7237,769.4222)	(87.9470,-54.6432,769.2233)	(108.3355,-58.6271,787.0978)	(90.2733,-41.6723,775.2884)
(56.1110,-126.5684,744.1168)	(84.3921,-132.1217,753.9179)	(79.3286,-89.2783,754.1258)	(83.1747,-66.1367,751.2041)	(26.7096,-105.4021,751.3627)	(53.0039,-108.3533,752.1940)	(87.2587,-116.6297,763.0057)	(111.0703,-128.5009,775.8168)	(57.2339,-45.3964,768.4342)	(86.4684,-54.5788,768.2482)	(108.3396,-58.6312,787.1110)	(90.2733,-41.6723,775.2755)
(56.1071,-125.2764,744.1220)	(84.6820,-132.4703,753.9252)	(79.3286,-89.1591,752.1443)	(82.7497,-67.5174,751.1843)	(26.7096,-105.4021,749.3701)	(53.0078,-107.0513,752.2084)	(86.9694,-116.6297,762.9929)	(110.7257,-128.1735,775.7964)	(57.2339,-44.0611,769.4331)	(85.1362,-54.5828,768.2446)	(106.6403,-58.4877,785.1284)	(88.7850,-41.6253,775.2700)
(56.1071,-125.2764,744.1239)	(84.6820,-132.4703,753.9252)	(79.6044,-89.2783,754.1312)	(82.7497,-66.4782,751.1969)	(25.4062,-106.7067,749.3682)	(53.0039,-107.0513,752.2084)	(86.6762,-116.6297,762.9929)	(108.8740,-128.1775,772.8235)	(57.1433,-45.3964,768.4342)	(84.8583,-54.4458,766.2778)	(106.6403,-59.8507,785.1172)	(88.7850,-41.6253,775.2570)
(54.8164,-125.2802,744.1292)	(83.0875,-132.1257,751.9586)	(78.0206,-89.1630,754.1293)	(82.7536,-67.6965,751.1969)	(25.4101,-105.4060,749.3773)	(51.6016,-106.9234,752.2012)	(86.0720,-116.4839,762.9655)	(109.3756,-127.1507,775.7964)	(57.2339,-45.3964,768.4342)	(85.1362,-54.5788,768.2372)	(106.6444,-58.4877,785.1340)	(88.7810,-41.6212,773.2869)
(54.8164,-125.2802,744.1310)	(83.0875,-132.1217,751.9442)	(78.0167,-87.8502,752.1569)	(82.7536,-67.6965,751.1915)	(25.3985,-106.7067,749.3682)	(51.6016,-106.9234,752.2012)	(86.6762,-116.4799,762.9655)	(109.2071,-128.1775,774.7925)	(57.2339,-45.3964,769.4222)	(85.1322,-54.5788,768.2427)	(106.9664,-58.6312,787.0998)	(88.7810,-41.6212,775.2570)
(54.8164,-125.2802,744.1292)	(84.3921,-132.1178,751.9460)	(77.7444,-87.8502,752.1497)	(81.8627,-67.7004,751.2167)	(25.4101,-106.7067,749.3682)	(51.5977,-108.2237,751.2222)	(86.6762,-116.4799,760.9830)	(111.0662,-128.1735,775.8278)	(55.8999,-45.4004,768.4470)	(85.1282,-54.5788,768.2299)	(105.2747,-58.4836,785.1153)	(87.4366,-41.6212,773.2943)
(53.5294,-126.5762,744.1310)	(81.7907,-132.1217,751.9407)	(78.0167,-87.8502,752.1516)	(81.5802,-67.7004,751.2095)	(24.2259,-105.4138,749.3898)	(51.6994,-107.0552,752.2138)	(85.3556,-116.1804,760.9830)	(110.7217,-127.6923,775.8094)	(57.1433,-45.3964,768.4342)	(85.1282,-54.5788,768.2318)	(105.2747,-58.4877,785.1284)	(87.4407,-41.6293,775.2700)
(53.5294,-126.5762,744.1292)	(83.0875,-132.1217,751.9407)	(78.0128,-88.7020,754.1384)	(82.2863,-67.6965,751.2220)	(24.1146,-106.7106,749.3792)	(51.6955,-107.0552,752.2138)	(84.7428,-115.3071,762.9728)	(109.2031,-126.8266,774.8184)	(54.4788,-45.4044,768.4470)	(83.5216,-53.1197,766.2798)	(105.2747,-58.4877,785.1229)	(85.8106,-41.5230,773.2794)
(53.5294,-126.5762,744.1310)	(83.0875,-132.1257,751.9533)	(78.0128,-88.7020,754.1419)	(81.8627,-67.7043,752.1831)	(24.1069,-106.7106,749.3754)	(51.6016,-108.2237,751.2241)	(85.3556,-116.1804,760.9830)	(110.7297,-127.8540,775.8278)	(55.8070,-44.0651,768.4470)	(83.5295,-54.4498,768.2372)	(105.2747,-58.4836,785.1172)	(85.8106,-41.5230,773.2739)
(53.5256,-125.2841,744.1364)	(83.0875,-132.1217,751.9442)	(78.0128,-90.0079,754.1456)	(81.4468,-67.7004,751.2220)	(24.2337,-106.9979,751.3699)	(50.3908,-107.0552,752.2138)	(84.7428,-115.1670,761.0158)	(109.3716,-127.8540,775.7964)	(54.4788,-45.4044,768.4451)	(82.1889,-51.9196,766.2778)	(105.2828,-58.4918,785.1415)	(85.8106,-41.5230,773.2794)
(53.5294,-126.5762,744.1310)	(81.7829,-132.1257,751.9445)	(78.0089,-88.7020,754.1456)	(81.4468,-67.7082,751.2311)	(22.8113,-106.7145,749.3879)	(50.3908,-107.0552,752.2138)	(84.7428,-115.1670,761.0158)	(109.2071,-127.6923,774.8314)	(54.5659,-45.4044,768.4470)	(82.1889,-51.9196,766.2743)	(103.9090,-58.4877,785.1172)	(86.0923,-41.6293,773.2998)
(53.5256,-125.2841,744.1364)	(80.3347,-130.4751,750.9799)	(76.7086,-88.9365,754.1456)	(79.8688,-65.7965,751.2113)	(24.1069,-106.7106,749.3773)	(50.3908,-107.0552,752.2138)	(84.7428,-115.1670,762.9728)	(109.2071,-127.6923,774.8314)	(54.4708,-44.0691,768.4506)	(82.1928,-51.9196,766.2778)	(103.9130,-57.1247,785.1284)	(84.4697,-41.5310,773.2869)
(52.2348,-125.2841,744.1345)	(81.7790,-130.4751,751.9426)	(76.7086,-88.9365,754.1456)	(78.8333,-66.4041,751.2185)	(22.8152,-106.7145,751.3771)	(48.9959,-106.9313,751.2491)	(83.2760,-114.8668,759.0259)	(109.3756,-127.8581,775.8168)	(53.2360,-45.4084,768.4544)	(82.1968,-51.9236,766.2852)	(103.9130,-58.4877,785.1192)	(84.4657,-41.5189,773.2739)
(52.2348,-125.2841,744.1382)	(80.3386,-131.7810,751.9373)	(76.7086,-88.7059,754.1438)	(80.1479,-67.7043,751.2185)	(22.8152,-106.7145,749.3864)	(48.9959,-106.9234,751.2385)	(83.2760,-115.1670,761.0158)	(109.3756,-127.8540,775.8038)	(53.2320,-44.0731,768.4598)	(81.1275,-51.9317,768.2629)	(103.9090,-58.4877,785.1172)	(84.7440,-40.2877,773.3127)
(52.2348,-125.2841,744.1364)	(80.3386,-131.7810,751.9426)	(76.7086,-88.9404,754.1510)	(79.5182,-66.4860,751.2239)	(22.9269,-107.0018,751.3808)	(48.9959,-106.9313,751.2491)	(83.2760,-115.1670,759.0259)	(109.3756,-127.8540,775.7964)	(53.2320,-44.0731,768.4598)	(80.8601,-51.9196,766.2743)	(103.9171,-58.4918,785.1304)	(84.7440,-40.2877,773.3201)
(50.9440,-125.2841,744.1329)	(81.7829,-131.7849,751.9445)	(75.4006,-88.9365,754.1492)	(78.5733,-67.5330,751.2167)	(21.6280,-107.0057,751.3881)	(48.9959,-106.9313,751.2491)	(83.2760,-115.1670,759.0259)	(109.3756,-127.8540,775.7964)	(53.2320,-44.0731,768.4617)	(80.8640,-51.9236,766.2762)	(102.3895,-56.9145,784.1447)	(83.1289,-41.5270,771.3240)
(50.9402,-123.9959,744.1487)	(81.7829,-131.7810,751.9442)	(76.9735,-88.9443,756.1432)	(80.1479,-67.7004,751.2185)	(21.6280,-107.0057,751.3881)	(48.9959,-106.9313,751.2491)	(83.2760,-115.1670,759.0259)	(109.2071,-127.6923,774.8314)	(53.2320,-44.0731,768.4579)	(80.8640,-51.9236,766.2871)	(103.9171,-58.4918,785.1248)	(84.4697,-41.5310,773.2998)
(50.9440,-125.2880,744.1469)	(79.1815,-131.7810,750.9692)	(75.4006,-88.9443,754.1583)	(78.5694,-66.4119,751.2365)	(21.6319,-107.0057,751.3899)	(47.6930,-106.9352,751.2636)	(82.9932,-114.8629,759.0186)	(108.0295,-127.8540,774.8388)	(51.9020,-46.6775,768.4617)	(79.5313,-51.9236,766.2817)	(102.5433,-57.1288,785.1304)	(81.7880,-41.5270,771.3111)
(50.9440,-125.2841,744.1382)	(80.4783,-131.7849,751.9460)	(75.6660,-88.9443,754.1564)	(78.5694,-66.4119,751.2437)	(21.6280,-107.0057,751.3881)	(47.6930,-106.9313,751.2510)	(83.2760,-115.1670,760.9958)	(108.0295,-127.8540,774.8129)	(51.8980,-45.3399,768.4653)	(79.5313,-51.9236,766.2852)	(102.5392,-56.9145,785.1248)	(83.3997,-40.2877,773.3220)
(49.6571,-126.5840,744.1435)	(79.0435,-131.7810,750.9620)	(75.6660,-88.9483,754.1708)	(78.8411,-66.4939,752.2227)	(21.6319,-107.0057,751.3881)	(47.6891,-108.2315,751.2385)	(84.3213,-115.8847,761.0231)	(108.0255,-127.8540,775.7983)	(51.9020,-46.6775,768.4598)	(79.5313,-51.9236,766.2852)	(103.9212,-58.4959,785.1491)	(83.3997,-40.1928,773.3127)
(49.6533,-125.2880,744.1487)	(79.0357,-131.7810,750.9692)	(74.0926,-88.9404,754.1602)	(77.5382,-66.4158,751.2634)	(20.3290,-107.0096,751.3971)	(47.6930,-106.9352,751.2582)	(81.9524,-114.5706,759.0331)	(108.0215,-126.5026,774.8498)	(51.8980,-45.4084,769.4681)	(78.2025,-51.9317,766.2945)	(100.7133,-55.9106,782.1732)	(80.4391,-38.9500,771.3259)
(49.6494,-124.9646,744.1382)	(79.0357,-131.7849,750.9764)	(74.3545,-89.1828,756.1558)	(77.5382,-66.4158,751.2634)	(20.3290,-107.0096,751.3971)	(46.3902,-106.9313,751.2529)	(81.9524,-114.8668,759.0278)	(108.0255,-127.8540,774.8388)	(51.8023,-46.6815,768.4672)	(78.2025,-51.9277,766.2890)	(100.7133,-55.9106,782.1732)	(80.4391,-40.0899,773.3017)
(48.3587,-123.9998,744.1525)	(79.0357,-131.7810,750.9658)	(74.3505,-87.6389,754.1762)	(77.5421,-66.4978,752.2227)	(19.0300,-107.0135,751.4025)	(46.3863,-106.9313,751.2491)	(81.9524,-114.5667,759.0204)	(107.8547,-127.6882,774.7999)	(51.7984,-45.3479,768.4727)	(78.2025,-51.8016,766.2852)	(101.0255,-55.9106,784.1578)	(80.1793,-38.9500,771.3240)
(49.6533,-125.2880,744.1487)	(79.0318,-130.3123,750.9658)	(72.7806,-87.4079,752.1876)	(77.5382,-66.4158,751.2634)	(19.0339,-107.0135,751.4043)	(46.3902,-106.9313,751.2529)	(80.3529,-113.8500,759.0005)	(106.1842,-126.0265,772.8549)	(49.2261,-45.4165,769.4828)	(76.8658,-51.8016,766.2836)	(101.0296,-55.9106,784.1522)	(80.4391,-38.9500,771.3314)
(48.1660,-124.9646,742.1779)	(79.0318,-131.6086,750.9620)	(73.0430,-89.1828,754.1781)	(76.2276,-66.4080,751.2437)	(19.0767,-107.1572,752.3978)	(46.4771,-107.0709,752.2355)	(80.3529,-112.5251,759.0259)	(106.1842,-126.3506,772.8604)	(50.5601,-45.4124,768.4839)	(76.8698,-51.9317,766.2945)	(101.0255,-55.9106,784.1522)	(80.1793,-38.9460,771.3185)
(49.4494,-123.6760,742.1832)	(79.0318,-131.6126,750.9673)	(73.0430,-89.1867,754.1781)	(76.3658,-66.4978,752.2371)	(19.0300,-107.0135,751.4025)	(46.4771,-107.0709,752.2408)	(80.3529,-113.8460,757.0305)	(107.8667,-126.3506,774.8443)	(50.2861,-46.5610,766.4800)	(76.8698,-51.9317,766.2945)	(99.0359,-55.7699,780.1774)	(79.0982,-38.9500,771.3314)
(49.6417,-123.9959,744.1382)	(79.0318,-131.6126,750.9658)	(73.0430,-89.1867,754.1781)	(76.2392,-66.4158,752.2318)	(17.7722,-107.0135,752.4050)	(46.4771,-107.0709,752.2408)	(80.3529,-112.5251,759.0331)	(107.8547,-126.3466,774.8314)	(49.2261,-45.4165,768.4967)	(76.8698,-51.7936,766.2890)	(99.3447,-55.7699,782.1566)	(79.0982,-38.9541,771.3314)
(48.1698,-124.9684,742.1869)	(79.0318,-131.6126,750.9727)	(71.4765,-88.9522,752.1876)	(74.9247,-66.4119,751.2509)	(17.7722,-107.0135,751.4116)	(46.4771,-107.0709,752.2408)	(80.3529,-113.8500,759.0005)	(106.1842,-126.0265,772.8549)	(49.1379,-46.6895,768.4800)	(75.2913,-52.9981,764.3220)	(99.3488,-55.7699,782.1621)	(77.7534,-37.6124,771.3369)
(48.1737,-124.9646,742.1850)	(79.0318,-131.6126,750.9764)	(71.4765,-88.9522,754.1746)	(74.9286,-66.4119,751.2706)	(17.7310,-107.0135,751.4097)	(45.1725,-107.0709,752.2427)	(80.6249,-112.6697,759.0331)	(106.1842,-126.0265,772.8549)	(49.1379,-45.3559,768.4893)	(75.5370,-52.9981,764.3185)	(99.3488,-55.7740,782.1621)	(77.4964,-38.9541,771.3259)
(46.8748,-123.6837,742.1903)	(76.4261,-131.6126,750.9692)	(69.9130,-87.4118,752.1823)	(73.3640,-66.2401,749.2870)	(17.7800,-107.1572,752.4069)	(45.0873,-106.9352,751.2654)	(79.0289,-112.5251,757.0431)	(106.1842,-126.0265,772.8549)	(47.8096,-46.6935,768.4893)	(75.2794,-51.6754,764.3313)	(97.6829,-54.4110,780.1960)	(76.1550,-38.8587,769.3481)
(46.8748,-123.6798,742.1869)	(77.7290,-131.6086,750.9639)	(69.9130,-87.4118,752.1876)	(73.3640,-66.2401,749.2673)	(16.4753,-107.0135,752.4141)	(43.7844,-106.9430,751.2726)	(79.0289,-112.5251,759.0132)	(106.1842,-126.0265,772.8549)	(47.8096,-45.3599,768.4986)	(75.2833,-53.0021,764.3239)	(96.3178,-54.4151,780.1719)	(76.4125,-37.6165,771.3388)
(46.8748,-123.6837,742.1903)	(77.7290,-131.6086,750.9673)	(69.9130,-87.4118,752.1948)	(73.3679,-66.2479,751.2402)	(16.4676,-107.0135,752.4141)	(43.8679,-107.0827,752.2571)	(78.7604,-112.5251,757.0431)	(104.8273,-126.0225,772.8235)	(47.8096,-46.6935,768.4932)	(75.2794,-51.6714,764.3239)	(97.9842,-54.4110,782.1752)	(76.1550,-38.8587,769.3481)
(46.8825,-124.9684,742.1887)	(76.1569,-131.2757,749.0062)	(68.4843,-87.3021,751.2014)	(72.0646,-66.2401,749.2745)	(16.4715,-107.0135,752.4141)	(43.7805,-106.9430,751.2708)	(79.0289,-112.6697,759.0132)	(106.1762,-126.0185,772.8345)	(46.5622,-45.4245,769.4996)	(73.9541,-51.6714,764.3239)	(96.3138,-54.3444,780.1719)	(76.4125,-37.6165,771.3314)
(45.5952,-124.9684,742.1906)	(77.7290,-131.6165,750.9711)	(69.9169,-88.7216,752.1913)	(72.0607,-66.2401,749.2673)	(16.4676,-107.0135,752.4141)	(43.8679,-107.0748,752.2499)	(78.7604,-113.5494,756.0391)	(104.8273,-126.0225,772.8310)	(47.8922,-45.4205,768.5041)	(73.9541,-51.6754,764.3313)	(96.3219,-54.4151,780.1793)	(76.4125,-37.6625,771.3517)
(45.5952,-124.9684,742.1940)	(77.7290,-131.6126,750.9727)	(68.4843,-87.3061,751.2104)	(72.0646,-66.2401,749.2870)	(15.2734,-107.1650,752.4088)	(43.7805,-106.9469,751.2529)	(78.7604,-112.5251,757.0431)	(104.8273,-124.6843,772.8420)	(46.5622,-45.4245,769.4976)	(73.9541,-51.6754,764.3332)	(96.3219,-54.3444,780.1793)	(74.5596,-38.8587,768.3637)
(45.7771,-125.2996,744.1596)	(76.4261,-131.6126,750.9692)	(68.6084,-87.4118,751.2158)	(71.0122,-64.9511,749.2548)	(15.1786,-107.1650,752.4088)	(42.5672,-107.0827,752.2643)	(77.4397,-112.5251,757.0305)	(104.8273,-124.6843,772.8420)	(46.4853,-46.6975,768.4986)	(73.9620,-51.8016,764.3422)	(96.3219,-54.3444,780.1793)	(74.8176,-37.5245,769.3629)
(45.5875,-123.6876,742.1959)	(76.1569,-131.2757,749.0062)	(68.6084,-87.3061,751.2158)	(70.5181,-66.0761,749.2673)	(13.9692,-107.1690,752.4160)	(42.4854,-107.0866,751.2745)	(77.4397,-112.5251,757.0358)	(104.8273,-124.6843,772.8420)	(46.5622,-45.4245,769.4976)	(72.6287,-51.6754,764.3313)	(94.6704,-54.2071,778.2132)	(74.4385,-38.7592,769.3481)
(45.5875,-123.6876,742.1993)	(76.1569,-131.2717,749.0062)	(67.3038,-87.4157,751.2230)	(69.7093,-65.1195,749.2745)	(13.9692,-107.1690,752.4160)	(42.4815,-107.0787,751.2654)	(77.4397,-112.5251,757.0232)	(104.5046,-124.3596,770.8654)	(46.5622,-45.4245,768.5060)	(72.6248,-51.6754,764.3294)	(94.6704,-54.3485,778.2132)	(74.5635,-38.6677,769.3683)
(44.3040,-124.9723,742.1924)	(76.1569,-131.2757,749.0115)	(67.1815,-87.3100,751.2139)	(69.7093,-65.1195,749.2943)	(13.9653,-107.1690,752.4160)	(41.2626,-107.0827,751.2673)	(77.1747,-112.5251,757.0232)	(104.8353,-124.6843,772.8604)	(46.4734,-45.3640,768.5022)	(72.6287,-51.6754,764.3332)	(94.9608,-54.2071,780.1738)	(74.5596,-38.6677,769.3609)
(44.3002,-123.6837,742.1959)	(74.8575,-131.2717,748.9971)	(67.1815,-87.3100,751.2139)	(68.1625,-64.9511,747.3107)	(12.6612,-107.1729,752.4232)	(42.5672,-107.0827,752.2643)	(75.8614,-112.2319,756.0391)	(103.1592,-123.8846,770.8654)	(45.2282,-45.4285,769.5050)	(72.6287,-51.6794,764.3386)	(94.9608,-54.3485,780.1738)	(74.4385,-38.6677,769.3609)
(44.3002,-123.6876,742.1977)	(74.8575,-131.2717,748.9955)	(65.8786,-87.3139,751.2230)	(68.4065,-65.1234,749.2889)	(12.6651,-107.1729,752.4232)	(41.2587,-107.0866,752.2697)	(75.8575,-111.9386,756.0391)	(103.1632,-124.3636,770.8729)	(43.8942,-45.4325,769.5162)	(71.3034,-51.6834,764.3422)	(94.9608,-54.3485,780.1663)	(73.4762,-38.7632,769.3629)
(43.1956,-124.0231,744.1988)	(74.8575,-131.2717,748.9990)	(65.8786,-87.3100,751.2195)	(68.4104,-65.1234,749.2889)	(13.8662,-106.1548,752.4285)	(41.1787,-106.9509,751.2889)	(75.8575,-111.9386,754.0617)	(103.1672,-124.3636,770.8784)	(43.8209,-46.7055,768.5153)	(71.3034,-51.6794,764.3367)	(93.3128,-52.8534,778.2076)	(73.4762,-38.7632,769.3812)
(44.4786,-124.0192,744.1879)	(73.2959,-129.6336,747.0340)	(65.8786,-87.3061,751.2158)	(66.8631,-64.9628,749.2764)	(11.4454,-107.4642,754.4269)	(41.2587,-107.0827,752.2662)	(75.8575,-111.9386,756.0518)	(103.1592,-124.0429,770.8654)	(43.8942,-45.4325,769.5162)	(69.9781,-51.6794,764.3405)	(93.3169,-52.8534,778.2206)	(72.1387,-38.6757,769.3629)
