(47.1384,-13.1373,596.6094)	(-1.4510,-49.7252,597.7496)	(19.8229,-46.7861,604.6483)	(57.7798,-40.7802,622.4444)	(79.0222,-40.5445,635.3244)	(42.3108,15.9692,601.7630)	
(51.4126,-15.2646,598.5993)	(0.5925,-49.6341,597.7352)	(24.0346,-47.0123,606.6280)	(62.5277,-40.9724,625.4442)	(79.1792,-41.5253,636.3232)	(45.4449,15.9755,602.7422)	
(58.0563,-14.2743,601.5465)	(4.7861,-49.7065,598.7116)	(28.3278,-47.1557,607.5996)	(62.9362,-41.1646,628.4081)	(80.9446,-41.6564,639.3166)	(50.1109,15.0884,606.7198)	
(59.2424,-14.2743,601.5608)	(7.9078,-50.7304,598.6944)	(30.6082,-46.2517,608.5726)	(64.1709,-42.2592,631.3988)	(82.2159,-42.8963,639.3090)	(52.5996,14.0542,608.7010)	
(0.0000,0.0000,-1.0000)	(9.9816,-49.6940,598.6829)	(30.6082,-46.2517,608.5624)	(64.1742,-44.4388,629.4236)	(82.2259,-42.8996,640.3017)	(54.8417,14.0814,609.6961)	
(0.0000,0.0000,-1.0000)	(7.9533,-50.7304,599.6908)	(30.6993,-46.4788,609.5922)	(64.1742,-44.4388,631.3899)	(82.2259,-42.8996,640.2926)	(54.8417,14.0814,609.6989)	
(0.0000,0.0000,-1.0000)	(7.9533,-50.7304,599.6908)	(30.6082,-46.2517,608.5930)	(64.1742,-44.4388,629.4236)	(82.2226,-42.9586,640.2926)	(54.8417,14.0814,609.7033)	
(0.0000,0.0000,-1.0000)	(7.9078,-50.7304,598.6959)	(33.0002,-46.4756,610.5898)	(64.4500,-42.2592,631.4261)	(82.3963,-42.9652,641.3005)	(54.9722,14.1023,610.6866)	
(59.0938,-15.3496,602.5456)	(6.8631,-49.7034,598.7016)	(30.7872,-46.4788,610.5709)	(64.4565,-42.3283,632.4190)	(84.7790,-42.3118,642.2778)	(54.9722,14.1023,610.7026)	
(55.8348,-18.2790,629.5222)	(6.8693,-49.7882,599.6938)	(28.5875,-46.3358,609.5894)	(63.0756,-41.3631,629.4297)	(82.2292,-42.9652,640.3292)	(52.8537,14.0959,610.7014)	
(57.4194,-17.1437,628.5516)	(4.7830,-47.6274,598.7244)	(26.4757,-46.3454,609.6258)	(62.9492,-43.3540,628.4157)	(78.8912,-44.0823,640.3094)	(50.2377,14.0270,608.7142)	
(0.0000,0.0000,-1.0000)	(-3.5218,-49.7315,598.7576)	(19.9799,-49.2878,607.6333)	(57.8024,-45.1077,624.4185)	(0.0000,0.0000,-1.0000)	(43.7005,12.9592,605.7536)	
(0.0000,0.0000,-1.0000)	(-13.9067,-51.7502,597.8113)	(12.4845,-48.1752,605.6769)	(49.7512,-44.8268,618.4811)	(0.0000,0.0000,-1.0000)	(33.7722,12.8162,601.7934)	
(0.0000,0.0000,-1.0000)	(-22.2068,-49.8696,599.8608)	(1.9692,-49.0026,604.7400)	(40.7404,-44.5521,614.5277)	(63.6193,-46.3179,626.4073)	(24.0817,13.7020,595.8661)	
(18.4124,-17.1225,588.7726)	(-32.6216,-51.0226,601.9178)	(-5.4725,-47.9845,602.7772)	(35.1189,-46.4724,611.5510)	(56.4544,-48.1093,620.4154)	(15.7469,12.6490,594.9108)	
(12.6181,-17.2688,593.7943)	(-34.7309,-47.9909,601.9380)	(-11.7481,-45.9136,604.8108)	(28.5906,-46.3358,609.5952)	(53.1056,-47.9633,620.4377)	(10.5294,13.6203,593.9538)	
(7.3620,-14.1156,589.8370)	(-41.0193,-48.0914,602.9724)	(-15.9297,-46.9632,604.8341)	(24.1960,-46.1929,607.6229)	(48.5627,-47.7345,617.4895)	(6.4100,13.6079,593.9666)	
(1.0339,-15.1055,588.8672)	(-45.2738,-46.1675,605.0040)	(-19.0659,-45.9325,602.8594)	(20.9490,-44.0209,606.6484)	(47.3872,-47.2860,618.4856)	(2.2447,13.5749,592.9910)	
(-6.0613,-14.1295,588.9110)	(-51.6544,-46.3428,607.0386)	(-27.4432,-46.1138,604.9052)	(14.3187,-45.7540,601.6793)	(38.5176,-49.6520,614.5264)	(-4.9890,13.5532,593.0222)	
(-18.3004,-15.1328,586.9806)	(-61.3092,-44.4890,610.1026)	(-37.9806,-45.2420,606.9716)	(4.9194,-45.7822,601.7255)	(30.7056,-48.4466,609.5690)	(-15.2725,15.5326,591.0988)	
(-23.3892,-14.1262,587.0030)	(-65.6716,-44.6514,612.1234)	(-41.1640,-44.2792,607.9890)	(-1.3788,-45.7231,600.7679)	(24.0409,-51.0390,606.5860)	(-21.4205,14.5168,591.1286)	
(-31.5293,-14.1538,587.0622)	(-72.4264,-42.9036,617.1682)	(-47.4882,-44.2982,608.0270)	(-5.5820,-45.6576,599.7857)	(20.5963,-50.2468,602.6182)	(-26.5463,15.5165,592.1317)	
(-35.5934,-14.1953,588.0804)	(-74.5656,-42.9100,617.1828)	(-51.8418,-42.4146,611.0558)	(-9.7621,-46.5456,598.8092)	(16.4154,-49.9266,601.6464)	(-30.6550,15.5165,592.1884)	
(-40.7738,-14.2663,590.1046)	(-79.0178,-43.0658,619.2069)	(-56.1294,-42.4987,612.0793)	(-14.9638,-45.6077,598.8379)	(10.0888,-50.7335,600.6859)	(-36.8332,15.5218,593.2241)	
(-48.8482,-12.2369,590.1511)	(-83.5041,-41.0665,621.2371)	(-62.6171,-43.5735,614.1146)	(-21.1919,-45.5484,597.8727)	(4.7830,-49.7034,598.7060)	(-44.0846,15.5210,594.2628)	
(-57.1500,-12.2844,591.2080)	(-90.5884,-42.5821,627.2748)	(-66.0152,-40.7430,617.1414)	(-29.5175,-43.7217,600.9264)	(-3.5638,-49.6403,597.7424)	(-52.3953,17.6125,596.3034)	
(-61.3059,-13.3655,593.2312)	(-90.6926,-41.6334,628.2782)	(-68.1480,-42.8907,617.1444)	(-32.6560,-45.9015,600.9380)	(-7.7305,-50.5266,597.7738)	(-56.6338,15.5821,598.3272)	
(-64.6391,-14.4598,595.2504)	(-93.0851,-41.8441,630.2908)	(-70.4334,-43.0400,619.1537)	(-34.7050,-45.7452,599.9469)	(-9.8067,-50.4462,597.7726)	(-58.7603,15.5966,599.3349)	
