(41.6610,-38.3369,761.5453)	(62.7280,-36.8518,759.4519)	(49.9679,2.6307,752.6632)	(48.7396,12.9119,739.7389)	(6.5291,-10.8583,771.8647)	(34.4608,-13.3902,769.6900)	(73.0227,-13.2740,768.4858)	(100.1527,-13.2583,771.3430)	(30.2692,57.3549,753.0072)	(51.9352,44.0864,746.8542)	(77.3001,54.8798,752.7204)	(51.8772,62.2315,746.8982)	
(41.2233,-35.4558,751.5559)	(61.4231,-35.5457,759.4320)	(50.0673,2.6325,752.6850)	(47.9576,10.3785,741.7114)	(3.8582,-10.8664,769.8524)	(31.7193,-10.7351,766.6988)	(73.0227,-14.5663,766.4672)	(99.8372,-13.2839,769.3320)	(32.8672,57.3549,751.9964)	(51.9352,44.0864,746.8470)	(75.8695,56.1840,751.7585)	(54.2534,63.3608,744.9022)	
(43.6574,-38.2213,759.5213)	(62.4976,-36.7556,757.4716)	(52.6765,2.6403,752.6560)	(48.7396,12.9198,739.7442)	(6.4515,-14.7582,769.8542)	(31.7272,-17.3425,768.7016)	(75.6871,-15.8885,766.4672)	(99.8332,-17.1986,773.3058)	(32.8672,57.3588,752.0000)	(54.5237,44.0942,746.8346)	(77.1762,54.8798,751.7532)	(54.2534,63.3608,744.9022)	
(44.0214,-37.8661,757.5480)	(62.7280,-36.8518,759.4466)	(52.6765,2.6403,752.6507)	(51.3039,12.9235,741.6972)	(6.4555,-14.7999,769.8542)	(31.5800,-17.2940,766.7026)	(75.4338,-15.8885,766.4599)	(103.1580,-17.2586,775.2835)	(32.8672,57.3549,751.9964)	(51.9274,46.6696,746.8346)	(75.8617,56.1840,751.7460)	(54.2456,65.9449,744.9127)	
(43.3845,-38.7393,761.5306)	(62.4976,-36.7556,757.4608)	(52.6765,2.6403,752.6632)	(51.3039,12.9235,741.6972)	(6.5331,-13.4935,771.8537)	(31.7193,-14.6822,768.7125)	(75.4338,-15.8885,766.4599)	(99.8292,-17.1507,771.3098)	(32.9362,57.3628,752.9856)	(54.5159,46.6852,746.8346)	(77.1724,54.8798,751.7513)	(54.2456,65.9449,744.9127)	
(43.6574,-38.2252,759.5266)	(65.3614,-35.5338,759.4355)	(52.6765,2.6403,752.6580)	(51.3039,12.9119,739.7229)	(6.5371,-13.5318,771.8537)	(34.3837,-13.3561,768.7032)	(75.4338,-15.8885,766.4618)	(102.8395,-17.2545,773.2930)	(32.9440,57.4214,752.9964)	(54.5159,46.6852,746.8184)	(79.7781,54.8876,751.7460)	(54.2456,65.9449,744.9127)	
(43.2025,-38.8426,754.5249)	(64.0565,-38.1698,759.4300)	(52.6765,2.6403,752.6507)	(51.3039,12.9119,739.7229)	(6.5371,-13.5318,771.8537)	(34.3798,-13.3561,766.7061)	(75.4377,-15.8885,766.4599)	(102.8355,-17.2146,773.2855)	(35.4690,57.2219,751.9802)	(54.5159,46.6852,746.8150)	(79.7781,54.8876,751.7460)	(54.2456,65.9449,744.9127)	
(46.6444,-38.1176,759.5067)	(65.1241,-35.4371,757.4424)	(55.2858,2.6482,752.6416)	(51.3039,12.9275,741.6920)	(9.2039,-13.4855,769.8395)	(34.2296,-14.6327,766.7042)	(78.0913,-15.8358,766.4452)	(102.5051,-17.1906,771.3078)	(35.4729,57.3628,751.9820)	(54.5159,46.6852,746.8256)	(79.7781,54.8876,751.7224)	(56.8195,65.9527,744.8984)	
(45.9833,-38.1097,757.5081)	(67.7506,-35.4292,757.4264)	(55.1794,2.6464,751.6692)	(53.8682,14.1757,739.7034)	(9.1999,-13.4663,769.8395)	(34.2296,-14.6327,766.6968)	(78.0834,-15.8358,764.4542)	(102.5011,-17.1906,771.3005)	(35.4729,57.3667,751.9856)	(56.8850,46.5757,744.8386)	(81.0809,56.1996,752.6968)	(56.8272,65.9527,744.8984)	
(45.9833,-37.7985,751.5252)	(67.7506,-35.4292,757.4244)	(55.1794,2.6464,752.6290)	(53.8682,14.1757,739.7087)	(9.1234,-13.4663,769.8395)	(36.8871,-13.3060,764.6870)	(78.0834,-13.2202,766.4560)	(105.1690,-17.1826,771.2930)	(34.1700,58.6669,751.9946)	(56.8850,46.5795,744.8386)	(81.0809,56.1996,751.7243)	(56.8272,65.9527,744.8984)	
(45.6999,-35.3354,744.5320)	(67.7506,-35.4292,757.4172)	(54.9588,5.2482,749.6809)	(53.8682,14.1757,739.7176)	(9.1194,-12.1328,768.8305)	(34.2296,-10.6959,764.6870)	(78.0755,-11.8558,764.4504)	(105.5064,-13.3012,771.2746)	(34.1700,58.6669,751.9856)	(56.8850,46.5795,744.8386)	(81.0809,56.1996,751.7171)	(56.8272,65.9527,744.8984)	
(48.7779,-37.4433,751.5054)	(67.7506,-35.4292,757.4244)	(55.2858,2.6482,752.6416)	(53.8682,14.1795,739.7229)	(9.1999,-13.4663,769.8395)	(36.8832,-13.3060,764.6924)	(78.0834,-13.2202,766.4560)	(105.5104,-17.2066,773.2836)	(34.1700,58.6669,751.9946)	(56.8850,46.5795,744.8368)	(81.0809,56.1996,751.7297)	(56.8272,65.9527,744.8984)	
(50.1804,-35.2386,752.4974)	(67.6284,-35.4213,757.4064)	(57.7773,5.2626,751.6332)	(56.3226,14.1795,739.6822)	(9.2039,-13.4855,769.8395)	(36.8871,-13.3060,764.6998)	(78.0874,-13.2202,766.4580)	(105.1730,-17.1826,771.2985)	(34.2486,58.6709,751.9981)	(57.1044,46.6930,746.8006)	(81.0809,56.1996,751.7278)	(59.4087,65.9605,744.8842)	
(48.7779,-37.5393,749.5194)	(67.7506,-35.4292,757.4279)	(57.7773,5.2626,751.6476)	(53.8682,14.1795,739.7282)	(9.2039,-13.4663,769.8395)	(36.8871,-13.3060,766.6767)	(78.0834,-13.2202,766.4560)	(105.1690,-17.1826,771.2930)	(34.2486,58.6748,752.0053)	(56.8850,46.5795,746.7934)	(81.0809,56.1996,751.7315)	(59.6271,66.1336,746.8766)	
(49.3653,-37.4355,754.5032)	(67.7506,-35.4292,757.4244)	(55.1794,2.6464,752.6363)	(53.8682,14.1795,739.7229)	(9.1999,-13.4663,769.8395)	(36.8871,-13.3060,764.6944)	(78.0794,-13.1865,766.4488)	(105.1690,-17.1786,771.2838)	(34.1700,58.6709,751.9946)	(56.8850,46.6852,746.7934)	(81.0809,56.1996,752.6968)	(59.4087,65.9605,744.8860)	
(50.5789,-35.4361,756.5396)	(67.7506,-35.4292,757.4209)	(55.1716,5.2547,751.6476)	(53.7618,14.1660,739.6982)	(9.1194,-13.4663,768.8433)	(36.8871,-13.3060,764.6944)	(78.0834,-13.1825,766.4560)	(105.1690,-17.1826,771.2912)	(36.7680,58.5187,749.9804)	(56.8850,46.5795,744.8315)	(81.0809,56.1996,751.7171)	(59.4087,65.9605,744.8804)	
(49.0716,-37.7985,754.5086)	(67.7506,-35.4292,757.4209)	(54.9588,5.2443,749.6684)	(53.8682,14.1757,739.7034)	(9.1115,-13.4280,768.8398)	(36.7300,-13.3060,764.6850)	(78.0755,-13.1825,764.4650)	(105.1730,-17.1826,771.2856)	(34.1700,58.6591,751.9946)	(56.8850,46.5757,744.8368)	(81.0809,56.1996,751.7171)	(56.8272,65.9527,744.8984)	
(47.7636,-35.4322,756.5196)	(64.9976,-34.0681,756.4506)	(54.9588,5.2482,751.6404)	(53.7618,14.1660,739.6840)	(9.1115,-13.4280,768.8398)	(34.2296,-14.6119,766.6988)	(77.8192,-13.1825,764.4596)	(105.1650,-17.1347,771.2838)	(34.1700,58.5226,751.9892)	(56.8850,46.5718,744.8119)	(81.0809,56.1996,751.7224)	(56.6157,65.7796,744.8948)	
(45.5110,-38.6243,749.5391)	(67.6284,-35.3809,756.4234)	(54.9588,5.2469,749.6612)	(53.7618,14.1622,738.7234)	(9.0672,-13.4280,766.8404)	(34.0794,-14.6119,764.7052)	(77.8152,-13.1825,764.4577)	(105.1650,-17.1347,769.3006)	(34.1700,58.5148,749.9982)	(56.8850,46.5718,744.8137)	(81.0770,56.1996,751.7134)	(56.6080,65.7796,742.8990)	
(45.6999,-38.6243,752.5370)	(67.6284,-35.3888,757.3991)	(54.9588,5.2482,751.6404)	(53.7618,14.1660,738.7286)	(9.0752,-13.4280,768.8398)	(36.7300,-13.3060,764.6850)	(77.8152,-13.1825,764.4577)	(105.0044,-17.1347,769.3006)	(34.1700,58.6630,751.9946)	(56.8773,49.1559,744.8153)	(81.0809,56.1996,751.7171)	(56.6157,65.7796,742.9060)	
(45.6999,-38.6204,754.5158)	(67.6284,-35.3888,757.4045)	(54.9588,5.2469,749.6612)	(53.7618,14.1718,739.6964)	(9.1115,-13.4663,768.8398)	(34.2296,-14.6327,766.6988)	(77.8192,-13.1825,764.4632)	(105.1690,-17.1786,771.2782)	(34.1700,58.5226,751.9892)	(56.8850,46.5795,744.8440)	(78.2006,56.0462,751.7118)	(56.6157,65.7796,742.9079)	
(45.7944,-38.7354,757.5136)	(67.7506,-35.4292,757.4370)	(55.2858,2.6482,752.6560)	(53.8682,14.1757,739.6964)	(9.1999,-13.4855,769.8395)	(34.2335,-14.6407,766.7042)	(78.0834,-13.2202,766.4560)	(105.1730,-17.1826,771.2912)	(34.1700,58.6669,751.9946)	(57.1044,46.6930,746.8078)	(78.4674,56.1918,751.7278)	(56.8233,65.9527,744.8984)	
(45.9833,-38.1097,757.5081)	(67.7506,-35.4292,757.4282)	(55.2858,2.6482,752.6632)	(51.3039,14.1680,741.7044)	(9.2079,-13.4855,769.8414)	(34.3798,-13.3521,768.6885)	(78.3436,-13.2202,766.4599)	(105.5104,-17.2066,773.2836)	(34.1700,58.6630,751.9946)	(56.8850,46.5795,744.8440)	(78.4635,56.1918,751.7243)	(56.8272,65.9527,744.8984)	
(46.6444,-36.8030,754.5122)	(67.9947,-35.5259,759.4101)	(55.2858,2.6482,752.6632)	(53.8682,14.1757,739.7105)	(9.2119,-12.1850,769.8302)	(34.3837,-12.0526,768.6830)	(78.0953,-14.5504,766.4378)	(105.5144,-13.3012,771.2950)	(34.1700,58.6709,751.9856)	(54.5159,46.6774,746.8078)	(78.4752,56.1918,751.7388)	(56.8272,65.9527,744.9022)	
(46.9278,-38.2213,759.5213)	(67.7506,-35.4292,757.4282)	(55.2858,2.6482,752.6488)	(51.3039,12.9549,741.6920)	(9.2039,-10.8149,771.8498)	(37.0442,-13.3441,766.6878)	(75.4298,-13.2282,766.4726)	(104.1649,-14.5440,771.3244)	(32.8672,57.3549,752.0018)	(54.5159,46.6852,746.8256)	(78.4713,56.1918,751.7422)	(56.8272,65.9527,744.8984)	
(47.9598,-35.4400,757.5208)	(65.1241,-35.4411,757.4317)	(55.1794,2.6464,751.6620)	(53.8682,14.1757,739.6964)	(6.5291,-10.8583,771.8647)	(37.0363,-10.6839,766.6988)	(75.4258,-13.2282,766.4708)	(103.8311,-14.5235,771.2950)	(35.4651,57.2219,751.9802)	(54.3035,46.5640,744.8440)	(78.4674,56.1918,751.7278)	(56.8195,65.9527,742.9184)	
(46.6210,-35.4884,752.5138)	(67.7506,-35.4292,757.4153)	(55.1794,2.6464,751.6441)	(51.2010,12.8923,738.7234)	(9.1194,-12.1328,768.8305)	(34.2296,-10.6959,764.6870)	(77.8192,-11.8558,764.4504)	(102.0134,-13.2342,766.3202)	(34.0130,58.5109,747.9912)	(54.3035,46.5640,744.8156)	(77.9260,55.9006,747.7511)	(56.6042,65.7796,742.8936)	
(45.9833,-38.6282,754.5158)	(66.4491,-38.0105,756.4344)	(52.3677,2.6350,749.6577)	(50.9952,12.8766,738.7058)	(6.4475,-14.7582,768.8546)	(34.0754,-14.6119,764.6998)	(77.6850,-15.7728,763.4457)	(102.0094,-17.0947,768.3089)	(31.4142,58.3548,748.0128)	(53.9848,46.3784,741.8468)	(77.7887,55.8278,747.7136)	(56.4907,65.6930,739.9172)	
(45.9833,-35.2464,747.5174)	(64.7682,-33.9828,752.4610)	(52.1618,2.6315,747.6588)	(50.9952,12.8766,734.7130)	(6.4107,-10.7798,766.8385)	(33.9984,-10.6491,761.6885)	(77.4168,-14.4473,759.4474)	(103.0004,-14.4414,764.3148)	(31.1889,58.2787,747.0004)	(53.9848,46.2649,741.8096)	(77.5142,55.6822,744.7470)	(53.7149,64.2366,739.9067)	
(45.3222,-35.3354,738.5435)	(64.5309,-33.8935,752.4396)	(54.6474,2.6375,746.6594)	(50.7894,12.8651,734.7060)	(6.3331,-10.7798,764.8391)	(33.8481,-10.6451,759.6986)	(77.4090,-11.8044,759.4563)	(103.0004,-14.4374,764.3020)	(33.6203,58.1266,744.9757)	(53.7724,44.9853,739.8278)	(77.5064,55.6822,744.7275)	(56.1696,64.1594,738.8928)	
(45.5110,-35.3393,739.5480)	(64.5309,-33.8935,752.4431)	(54.4269,5.2180,744.6710)	(50.9952,12.8766,736.7049)	(6.3291,-10.7798,764.8391)	(33.9944,-10.6491,759.6894)	(74.7647,-11.7819,759.4709)	(104.3336,-13.1403,764.2966)	(33.6203,58.1382,744.9862)	(53.7647,47.5522,739.8208)	(77.5142,55.6822,744.7452)	(56.1696,64.1594,738.8946)	
(46.9941,-35.8543,752.5298)	(64.5309,-36.4935,752.4503)	(51.8453,5.2103,744.6853)	(50.9952,12.8766,738.6988)	(6.3331,-14.7164,766.8551)	(33.9944,-14.5288,763.6910)	(74.7726,-13.1338,761.4820)	(103.0043,-15.8046,766.2981)	(33.6203,58.1305,744.9952)	(53.7647,47.5522,739.8473)	(77.5142,55.8278,746.7266)	(56.2754,68.0868,739.9120)	
(43.9421,-35.9083,747.5299)	(64.5231,-33.8817,752.4592)	(51.8453,5.2168,746.6648)	(51.2010,12.8807,738.7129)	(6.3251,-14.7164,764.8556)	(33.9984,-14.5288,763.6983)	(74.7726,-13.1039,761.4728)	(102.9964,-17.0707,766.3000)	(31.2640,58.2826,748.0040)	(53.7647,47.6768,741.8254)	(77.7887,55.8278,747.7136)	(53.7073,66.8034,739.9243)	
(44.4984,-36.0124,756.5342)	(64.7682,-36.5936,754.4289)	(51.8453,5.2168,746.6700)	(50.7818,15.4019,736.7049)	(6.3251,-12.0631,766.8660)	(34.0636,-11.9621,763.7184)	(74.7726,-13.1039,761.4728)	(102.9964,-17.0907,766.2981)	(31.2640,58.2826,747.0201)	(53.7647,47.6768,741.8200)	(77.5064,58.4188,746.7372)	(53.7073,66.8034,739.9243)	
(44.4984,-35.8581,754.5410)	(64.5309,-36.4935,752.4431)	(51.8453,5.2130,746.6576)	(50.7818,15.4400,736.7243)	(6.3132,-12.0631,764.8720)	(34.0636,-11.8928,763.7110)	(74.7647,-13.0960,759.4835)	(103.0004,-15.8046,766.2926)	(31.2640,58.2826,748.0040)	(53.7647,47.6768,741.8254)	(77.5142,55.6822,746.7142)	(53.7034,66.8034,739.9243)	
(42.3836,-34.5726,738.5294)	(64.4122,-33.8468,751.4474)	(51.8453,5.2168,746.6700)	(50.9876,15.4400,734.7428)	(6.3172,-8.1196,764.8500)	(33.9865,-7.9992,759.7002)	(74.5034,-11.7437,757.4705)	(104.3138,-13.1028,764.3001)	(31.2485,60.8659,747.0110)	(53.7647,47.6652,739.8454)	(77.5064,58.2663,744.7577)	(53.7034,66.8034,739.9154)	
(43.6678,-35.8543,741.5396)	(64.4045,-33.8351,751.4566)	(51.6279,7.7944,744.6906)	(50.9876,15.4400,738.7092)	(6.3132,-12.0456,764.8666)	(33.8363,-11.8582,761.7102)	(75.5633,-10.4291,757.4904)	(104.1531,-13.0880,763.3138)	(33.6126,60.7107,745.0058)	(53.7647,47.6768,739.8578)	(77.5064,58.2663,744.7470)	(56.2677,68.0791,739.9101)	
(46.1566,-33.9366,752.5332)	(64.4045,-33.8351,751.4547)	(51.6279,7.7944,744.6959)	(50.7780,19.1561,734.7216)	(7.5650,-10.7444,764.8611)	(33.6901,-11.8582,759.7148)	(75.5633,-10.4291,757.4904)	(104.1531,-13.0880,763.3192)	(33.6126,60.7107,745.0058)	(53.7571,50.1190,739.8454)	(77.5064,58.2663,744.7452)	(56.2639,69.3779,739.9188)	
