(-75.1609,46.3578,608.5400)	(-135.1923,31.2177,626.8190)	(-107.0960,26.9984,627.6520)	(-73.1915,18.7256,639.4334)	(-50.5158,5.5990,653.2512)	(-68.2124,74.4069,613.6148)	
(-77.3515,44.3116,608.5620)	(-135.1988,33.3869,626.8280)	(-109.2698,26.9919,627.6640)	(-75.1644,16.4303,637.4052)	(-50.5124,5.6055,652.2555)	(-69.2750,72.2730,612.6416)	
(-77.3515,44.2381,608.5562)	(-137.3690,33.3771,626.8399)	(-110.3566,25.9039,626.6751)	(-75.1644,16.4303,637.4098)	(-52.6528,5.5921,650.2720)	(-69.2750,72.2730,612.6416)	
(-77.3515,44.2349,607.5656)	(-136.8324,33.2303,623.8378)	(-110.2275,28.0373,626.6720)	(-75.0793,16.4066,636.4153)	(-52.7018,5.5921,652.2634)	(-69.2095,72.1576,612.6182)	
(-79.1958,44.0941,606.5546)	(-137.5609,34.2025,621.8485)	(-112.2586,27.9063,623.6870)	(-76.1063,15.2828,634.4324)	(-54.8673,6.6770,651.2647)	(-68.9936,72.8745,608.6452)	
(-80.8344,43.7359,601.5752)	(-139.1617,34.0280,618.8552)	(-113.5701,28.8351,620.6825)	(-80.1534,16.2716,630.4468)	(-59.0651,4.3842,645.2892)	(-69.8927,70.5272,605.6352)	
(-85.7406,43.5092,597.6090)	(-142.1928,35.0426,617.8820)	(-117.7192,30.8849,618.7265)	(-84.2392,16.1875,627.4811)	(-62.2391,1.2996,640.3060)	(-73.7797,70.9910,602.6497)	
(-87.6080,43.3654,596.6196)	(-144.7238,37.2355,618.9040)	(-120.0148,30.9261,619.7260)	(-85.3261,13.9646,626.4610)	(-64.2810,1.2996,637.3126)	(-73.7085,70.9878,602.6439)	
(-87.5987,41.2936,596.5954)	(-144.3256,33.8664,617.8822)	(-119.8491,26.6264,618.7311)	(-85.3196,11.8123,626.4626)	(-64.2810,1.2996,637.3126)	(-75.7865,68.8921,602.6412)	
(-87.7986,39.3518,598.5814)	(-146.8571,33.9655,619.8996)	(-120.0020,26.6296,619.7143)	(-85.5047,9.6665,628.4489)	(-64.4448,-1.2131,640.2956)	(-76.8301,67.8474,602.6542)	
(-89.8722,39.3455,598.5958)	(-147.7226,32.9395,618.8953)	(-121.9822,24.4749,618.7342)	(-87.4804,9.6466,626.4866)	(-64.5059,-3.4516,642.2780)	(-76.9034,67.8537,602.6642)	
(-89.9833,39.4089,599.6110)	(-148.1184,32.0117,620.8980)	(-122.2981,24.5123,620.7304)	(-85.6006,9.6797,629.4600)	(-64.6283,-1.2248,643.2874)	(-77.1637,66.1848,606.6436)	
(-88.2170,36.5327,602.5836)	(-148.1120,29.8107,620.8892)	(-120.3014,24.5561,621.7046)	(-85.5047,9.6797,629.4584)	(-64.5093,-1.2248,642.3008)	(-77.1606,66.1848,606.6393)	
(-88.2201,39.5358,600.5946)	(-148.1184,32.0085,620.8980)	(-122.4609,26.7047,620.7436)	(-85.6006,9.6797,629.4632)	(-64.5093,-1.2248,642.2916)	(-77.1606,68.2881,606.6335)	
(-88.2201,39.5358,601.5897)	(-145.9688,34.1271,620.8980)	(-120.3078,26.7112,621.7119)	(-85.5113,11.8626,629.4690)	(-64.5159,1.0056,642.3083)	(-77.0842,68.1780,605.6571)	
(-88.1155,39.5389,600.6004)	(-144.9037,33.0480,620.8890)	(-120.3078,26.7112,621.7164)	(-85.5113,11.8626,629.4645)	(-64.4614,1.0056,641.3066)	(-77.0842,68.1780,605.6571)	
(-88.2201,39.5358,600.6062)	(-144.9037,33.0512,620.8890)	(-120.3078,26.7112,621.7135)	(-85.5113,11.8626,629.4539)	(-64.4647,1.2996,640.3199)	(-77.0842,68.1748,605.6369)	
(-86.1328,38.6319,601.5782)	(-144.9037,33.0512,620.8890)	(-120.1550,26.6704,620.7272)	(-85.5113,11.8626,629.4629)	(-62.4057,1.0114,643.2934)	(-74.9802,68.1811,605.6253)	
(-87.9125,41.4943,599.5866)	(-145.0964,33.0512,620.8890)	(-118.1548,26.7177,621.7044)	(-85.5113,11.8626,629.4629)	(-62.4568,1.0109,645.2849)	(-73.7797,69.0135,603.6348)	
(-88.0171,41.5580,599.6180)	(-144.2173,36.3350,621.8932)	(-118.1613,28.8729,621.7179)	(-85.5113,11.8626,629.4690)	(-62.3002,1.2996,643.2872)	(-74.0151,69.2342,605.6238)	
(-86.0379,40.6596,600.5974)	(-144.2173,36.3415,621.8946)	(-118.3107,28.9171,622.7262)	(-83.6143,14.0722,630.4740)	(-62.4057,1.0109,643.2996)	(-75.0656,68.2945,606.6363)	
(-86.2308,38.7553,602.5806)	(-144.4083,36.3945,622.8944)	(-118.4602,28.9614,623.7124)	(-83.6143,14.0722,630.4785)	(-62.5179,1.0114,645.2895)	(-77.2463,68.2913,606.6624)	
(-86.2339,38.7553,603.5756)	(-144.2109,34.2294,622.8828)	(-120.6137,26.7928,622.7353)	(-83.4230,11.8859,630.4590)	(-62.5179,1.0109,645.2940)	(-77.2463,68.2945,606.6639)	
(-86.2339,38.8170,602.5864)	(-144.4083,36.4442,623.8943)	(-118.4538,26.7993,623.7006)	(-83.6077,11.9194,632.4481)	(-62.4635,1.0114,643.2950)	(-75.0594,68.2945,606.6246)	
(-86.1328,38.6319,601.5840)	(-144.2109,34.2294,622.8828)	(-118.4538,26.7993,623.6961)	(-83.4230,11.8691,629.4690)	(-62.4057,1.0109,643.2996)	(-74.9865,68.1874,605.6455)	
(-86.1328,38.6287,600.5946)	(-144.0199,34.1798,621.8843)	(-118.3043,26.7585,622.6950)	(-83.4230,11.8691,629.4704)	(-62.4057,1.0114,643.2950)	(-77.1637,68.2881,606.6335)	
(-86.1328,38.6319,600.5946)	(-144.0199,34.1831,621.8843)	(-118.3043,26.7585,622.7010)	(-83.4230,11.8691,629.4674)	(-61.4031,-0.1054,647.2870)	(-74.9865,68.1906,605.6498)	
(-86.2277,36.6492,603.5628)	(-145.0867,33.1055,621.8814)	(-118.3043,26.7585,622.7234)	(-83.4230,11.8691,629.4674)	(-62.2936,1.0123,641.3018)	(-74.9802,68.1811,605.6311)	
(-86.1297,36.5390,602.5763)	(-145.0867,33.0990,621.8814)	(-118.3043,26.7585,622.6950)	(-83.4165,9.6863,629.4494)	(-62.3990,-1.2219,642.2900)	(-75.0531,66.1912,606.6160)	
