(-7.2005,-44.2505,581.7887)	(-50.7777,-71.2720,612.9350)	(-26.3276,-70.7270,609.7983)	(14.7695,-68.3753,607.5744)	(38.2714,-69.5987,610.4547)	(-12.3406,-16.8953,578.9428)	
(-9.2967,-43.9566,577.8238)	(-50.7713,-73.3995,612.9192)	(-26.3276,-70.7270,608.7987)	(14.7727,-68.3784,607.5788)	(38.2714,-69.5987,610.4517)	(-12.3624,-16.8953,578.9276)	
(-9.2093,-47.2961,581.8042)	(-50.7777,-71.2720,612.9278)	(-26.3276,-70.7270,608.7987)	(14.7664,-68.2705,606.5869)	(38.2651,-67.5876,611.4362)	(-12.3842,-16.8640,577.9348)	
(-9.2093,-47.4534,583.7864)	(-50.7777,-73.3995,612.9278)	(-26.3276,-70.8448,609.7983)	(14.7727,-68.3784,607.5788)	(38.2746,-69.7113,611.4362)	(-12.3842,-16.8640,577.9238)	
(-9.2364,-47.2961,581.8042)	(-50.7777,-71.2720,612.9306)	(-26.3276,-70.8448,609.7968)	(14.7727,-68.3784,607.5818)	(38.2714,-69.7050,610.4547)	(-11.4616,-15.8402,576.9448)	
(-9.1821,-46.2829,581.8028)	(-50.7777,-73.3995,612.9278)	(-26.3276,-70.7270,609.7983)	(14.7758,-70.4886,607.5686)	(38.2714,-69.7050,610.4547)	(-12.3624,-16.8640,577.9390)	
(-10.1628,-47.5488,584.8084)	(-50.7777,-71.2720,612.9322)	(-26.3297,-70.8448,609.7983)	(14.7727,-68.3784,607.5788)	(38.2777,-69.7081,611.4362)	(-12.3624,-16.8640,577.9430)	
(-9.1550,-47.5457,584.8028)	(-52.9484,-71.3964,613.9466)	(-26.3276,-70.7270,609.7968)	(14.7727,-68.3784,607.5803)	(38.3683,-69.7081,611.4420)	(-12.3406,-16.8953,578.9346)	
(-9.2425,-44.1066,579.7966)	(-52.9484,-71.3964,613.9438)	(-26.3276,-70.7270,608.7987)	(14.7727,-68.3753,607.5772)	(38.2714,-69.7081,611.4274)	(-12.3406,-16.8953,578.9428)	
(-10.1689,-44.0226,578.8109)	(-52.8673,-69.0363,611.9557)	(-25.2813,-68.6133,608.8015)	(14.7011,-66.1575,606.5897)	(38.1618,-65.2555,610.4560)	(-12.3187,-16.9266,579.9288)	
(-9.1067,-44.4998,584.8152)	(-51.7690,-66.8012,610.9587)	(-25.2876,-66.4997,607.8122)	(12.5316,-63.9497,606.6072)	(38.2461,-63.2441,610.4734)	(-12.3029,-14.9690,581.9310)	
(-11.0940,-43.7103,587.8125)	(-51.7754,-64.6806,610.9674)	(-27.4055,-64.3923,608.8277)	(12.5284,-63.9497,605.6138)	(38.1555,-63.2441,610.4690)	(-12.3090,-11.9508,581.9490)	
(-11.1001,-40.5868,586.8424)	(-53.9409,-64.7947,611.9734)	(-29.5160,-62.1810,607.8543)	(10.4147,-61.8528,605.6310)	(35.9312,-63.0395,608.4972)	(-13.3071,-10.9555,582.9641)	
(-13.2204,-34.5441,586.8730)	(-53.9065,-60.4459,610.9964)	(-29.5223,-60.0708,607.8599)	(10.3532,-57.5493,604.6490)	(34.8629,-57.8640,608.4972)	(-13.2590,-5.9392,585.9844)	
(-16.1533,-31.5937,589.8902)	(-56.0882,-56.3049,612.0199)	(-31.6429,-55.8567,607.8888)	(8.1427,-55.2688,602.6704)	(33.7139,-56.7153,608.5000)	(-15.2927,0.1469,587.0360)	
(-15.2561,-23.1934,584.9306)	(-57.2696,-52.2370,614.0430)	(-30.6138,-51.7231,607.9033)	(7.1879,-51.2561,602.6818)	(33.7913,-51.6096,608.5334)	(-16.3079,5.2525,587.0555)	
(-15.2455,-21.2454,586.9498)	(-59.3952,-51.1716,614.0620)	(-32.7096,-50.5812,607.9178)	(8.2273,-50.2062,604.6906)	(34.8439,-50.4663,608.5464)	(-16.2844,7.3169,590.0497)	
(-15.2516,-20.1779,585.9430)	(-57.1681,-48.8708,613.0590)	(-33.7874,-48.5558,608.9232)	(6.1296,-48.9901,604.7109)	(32.5496,-50.3095,607.5343)	(-15.2932,11.3987,589.0820)	
(-17.2898,-18.1830,586.9511)	(-58.3467,-46.9097,614.0736)	(-33.7937,-46.4453,608.9408)	(6.1296,-48.9901,604.7109)	(32.5496,-50.3095,606.5758)	(-17.3096,11.4206,591.0835)	
(-16.2141,-16.2016,588.9534)	(-56.1230,-44.6227,612.0706)	(-33.8143,-44.4064,609.9403)	(6.1233,-46.0940,604.7210)	(32.6315,-46.1707,607.5879)	(-15.2498,13.5018,592.0764)	
(-18.2836,-13.1135,587.9718)	(-60.5394,-44.8599,615.0942)	(-33.8000,-44.3317,608.9420)	(6.0175,-44.7281,602.7292)	(32.6158,-44.0573,607.5806)	(-15.2395,15.5868,593.1088)	
(-18.2722,-13.1624,589.9714)	(-60.4819,-44.7851,614.0941)	(-33.8063,-42.2180,608.9624)	(6.1045,-42.6386,602.7392)	(32.6158,-44.0573,607.5704)	(-17.2759,17.6814,595.0891)	
(-19.3043,-11.1416,590.9910)	(-60.4883,-42.6542,614.1028)	(-35.9420,-40.1785,609.9782)	(4.0068,-40.6248,604.7554)	(30.4167,-41.8889,606.6133)	(-17.2691,19.7837,596.1260)	
(-21.3562,-7.0450,591.0206)	(-62.8065,-40.7333,617.1236)	(-35.9483,-38.0614,609.9870)	(4.0421,-38.6635,605.7650)	(30.4167,-41.8857,606.6118)	(-19.3228,21.9149,598.1349)	
(-21.3500,-7.0591,593.0148)	(-62.6844,-40.5975,615.1250)	(-35.9661,-38.1257,610.9822)	(3.9911,-37.4917,602.7650)	(30.4983,-39.8464,607.6197)	(-19.3195,24.0284,599.1448)	
(-19.3226,-4.9830,590.0417)	(-62.8739,-38.6565,618.1325)	(-35.9724,-36.0051,610.9924)	(4.0037,-38.5319,604.7655)	(30.4135,-39.7821,607.5892)	(-20.3579,25.0679,599.1548)	
(-19.3069,-7.0388,591.0192)	(-62.9349,-38.7209,619.1326)	(-35.9661,-38.1257,610.9837)	(4.0421,-38.6635,605.7650)	(30.4983,-39.8432,607.6197)	(-19.3195,24.0284,599.1435)	
(-19.3069,-7.0419,591.0234)	(-62.9349,-38.7209,619.1326)	(-35.9661,-38.1257,610.9822)	(4.0452,-38.6635,605.7650)	(30.4983,-39.8432,607.6096)	(-19.3290,23.9968,599.1263)	
(-19.3165,-7.0388,591.0078)	(-60.6737,-38.5856,617.1206)	(-35.9661,-38.1257,610.9837)	(4.0452,-38.6635,605.7650)	(30.5014,-39.8496,608.5986)	(-19.3290,23.9906,598.1504)	
(-19.3165,-7.0388,591.0036)	(-60.6737,-38.5856,617.1206)	(-35.9661,-38.1257,610.9837)	(4.0515,-38.7294,606.7614)	(30.4983,-39.8496,607.6256)	(-19.3228,21.9149,598.1376)	
(-19.3104,-9.0902,590.9952)	(-60.6673,-40.7269,617.1118)	(-35.9598,-40.2463,610.9692)	(4.0484,-40.7634,605.7564)	(30.4983,-41.9503,607.5908)	(-19.3323,21.9087,598.1176)	
(-19.3201,-9.0727,589.9995)	(-62.8001,-42.8747,617.1148)	(-35.9598,-40.2463,610.9766)	(4.0131,-42.7177,604.7498)	(30.4229,-43.9956,606.6047)	(-19.3261,19.8084,597.1433)	
(-19.3201,-9.0552,589.0208)	(-60.5458,-42.7255,615.1029)	(-35.9598,-40.2463,610.9766)	(6.1527,-42.7114,605.7362)	(32.6189,-44.0605,607.5864)	(-19.3261,19.8084,597.1333)	
(-19.3140,-11.1206,589.9912)	(-60.6609,-42.8682,617.1030)	(-33.8350,-42.3605,610.9488)	(6.1621,-41.8843,605.7362)	(32.6189,-44.0605,607.5864)	(-17.2499,17.7363,597.0892)	
(-17.3110,-11.0516,586.9762)	(-60.6545,-45.0095,617.0942)	(-33.8287,-44.4810,609.9507)	(6.1684,-43.9876,606.7240)	(32.6252,-46.1643,607.5719)	(-17.2889,17.6602,594.1047)	
(-17.3444,-14.0647,584.9696)	(-59.4574,-49.1223,615.0708)	(-33.8080,-46.5235,609.9405)	(6.1715,-49.1563,605.7088)	(32.6347,-48.2809,607.5691)	(-17.3157,13.4750,591.0976)	
(-15.3242,-18.0115,581.9660)	(-59.6247,-49.3675,619.0708)	(-31.6867,-48.6342,609.9186)	(8.2790,-48.1878,605.6986)	(35.0368,-50.6293,610.5286)	(-15.2932,11.3895,589.0623)	
(-11.3344,-25.9866,579.8861)	(-54.0541,-58.6171,614.0020)	(-29.5496,-56.0378,609.8750)	(10.4604,-55.6364,606.6562)	(34.0029,-57.0862,611.5060)	(-14.3176,2.2001,584.0375)	
(-11.2988,-29.0708,580.8804)	(-51.8253,-62.6642,611.9731)	(-27.4181,-60.1650,608.8478)	(10.4698,-59.8468,606.6316)	(36.1308,-61.1366,611.4826)	(-11.2626,-1.8596,584.9900)	
(-10.2335,-31.0785,580.8708)	(-51.8689,-62.7684,612.9702)	(-27.4118,-62.2787,608.8392)	(12.5776,-59.8499,606.6389)	(36.1276,-63.2505,610.4910)	(-11.3095,-1.8519,583.0070)	
(-10.2782,-33.0303,579.8517)	(-51.8626,-64.8959,612.9642)	(-27.4055,-64.3923,608.8305)	(12.5902,-61.9566,607.6020)	(36.0405,-65.3612,609.4834)	(-11.3270,-3.8786,582.9722)	
(-9.2936,-35.9921,578.8356)	(-51.8562,-67.0234,612.9555)	(-25.2939,-64.3860,608.8188)	(12.5902,-64.0634,606.6216)	(38.2619,-65.4638,610.4764)	(-11.3384,-8.8908,580.9672)	
(-7.3714,-37.7931,575.8382)	(-50.7840,-69.1445,612.9409)	(-25.2880,-66.6106,608.8246)	(14.7664,-66.2651,606.6057)	(38.3620,-67.5907,611.4492)	(-7.3941,-9.8415,577.9511)	
(-5.3280,-41.8636,576.8104)	(-48.6139,-71.1476,611.9206)	(-23.1698,-68.6070,608.7855)	(16.8808,-68.3753,607.5730)	(40.4935,-66.7422,611.4594)	(-8.3527,-13.8513,577.9291)	
(-5.3220,-43.8635,576.7966)	(-48.6076,-73.2716,611.9120)	(-24.2161,-70.7206,608.7898)	(16.8871,-70.4855,607.5658)	(40.5030,-68.7651,612.4234)	(-10.3798,-16.8580,577.9238)	
(-5.2479,-46.0264,578.7818)	(-48.6076,-73.1502,611.9076)	(-24.2161,-70.7206,608.7870)	(16.8871,-70.4823,607.5600)	(40.4903,-69.7050,611.4259)	(-8.4041,-15.8312,576.9060)	
(-5.2479,-46.0294,578.7874)	(-48.6076,-73.2716,611.9120)	(-24.2161,-70.7206,608.7885)	(16.8871,-70.4823,607.5600)	(40.4966,-68.7651,611.4464)	(-7.4341,-16.8327,576.9088)	
(-5.1457,-48.6246,585.7588)	(-48.5724,-73.1502,610.9150)	(-24.2111,-72.7129,607.7846)	(16.8871,-70.4823,607.5600)	(40.3899,-69.7050,611.4200)	(-7.4036,-16.8297,576.9240)	
(-5.0374,-48.5458,585.7588)	(-48.6076,-73.2716,611.9104)	(-24.2161,-70.7206,608.7870)	(16.8808,-68.3721,607.5686)	(40.4935,-66.6411,611.4566)	(-7.4036,-16.8550,577.8933)	
(-5.1797,-46.1923,580.7864)	(-48.5756,-71.0296,610.9209)	(-24.2161,-70.7206,608.7870)	(16.8745,-68.3721,607.5686)	(40.3899,-69.7050,611.4216)	(-7.3732,-16.8580,577.9071)	
(-6.0871,-47.4473,583.7752)	(-48.6139,-71.1476,611.9163)	(-24.2161,-70.7206,608.7855)	(16.8745,-68.3721,607.5686)	(40.4935,-67.5876,612.4234)	(-7.3732,-16.8580,577.9086)	
(-6.0548,-47.5366,584.7859)	(-50.7777,-71.1540,612.9278)	(-24.2174,-70.6027,607.7876)	(16.8776,-68.3721,607.5672)	(40.3930,-69.7050,611.4216)	(-7.3732,-16.8580,577.9238)	
(-5.0435,-46.5151,584.7788)	(-50.7358,-71.0360,611.9324)	(-26.3255,-70.6091,607.8006)	(14.7664,-68.2674,606.5869)	(40.3899,-69.7050,611.4216)	(-8.3754,-15.8578,577.9182)	
(-7.0415,-46.6780,586.7779)	(-49.6506,-66.7948,610.9413)	(-25.2809,-68.4989,607.8020)	(14.7011,-66.1575,606.5897)	(38.1586,-65.3612,610.4546)	(-10.3040,-15.9260,579.9274)	
(-7.0842,-42.4630,584.8123)	(-49.6168,-64.5666,609.9502)	(-27.4016,-64.2848,607.8310)	(14.6948,-64.0507,606.5984)	(38.1586,-65.2555,610.4502)	(-10.2847,-13.9589,581.9352)	
(-9.1039,-36.4384,585.8369)	(-51.7381,-62.4559,609.9762)	(-27.4079,-62.1746,607.8380)	(12.5159,-61.8465,605.6166)	(35.9344,-63.0395,608.4972)	(-11.2444,-7.9515,584.9664)	
(-12.0704,-33.4554,586.8814)	(-53.9128,-58.3253,611.0052)	(-27.4205,-57.9542,607.8568)	(10.3563,-57.5493,604.6562)	(35.9281,-58.9177,609.5152)	(-11.2096,-3.9079,586.9730)	
(-11.0452,-27.5280,590.8742)	(-53.8783,-53.9938,610.0198)	(-29.5369,-53.6531,606.8876)	(10.2241,-55.2688,602.6604)	(34.8565,-57.7672,610.4966)	(-11.1717,0.1634,589.9920)	
(-11.1814,-21.1888,585.9317)	(-54.9974,-48.7827,611.0501)	(-29.5569,-48.4647,607.9074)	(8.2367,-50.2062,604.6906)	(34.8471,-50.4663,608.5522)	(-12.1926,7.3292,590.0368)	
(-11.2407,-17.0580,583.9488)	(-53.9476,-46.6621,611.0501)	(-29.5632,-46.3577,607.9234)	(10.3187,-48.1001,604.6877)	(36.0897,-49.4094,610.5475)	(-11.1850,11.4250,590.0382)	
(-11.0758,-17.2804,590.9474)	(-53.9004,-46.5839,610.0502)	(-29.5632,-46.2796,606.9222)	(10.1960,-45.8444,602.6974)	(36.9523,-48.5056,609.5280)	(-11.0913,11.4935,594.0494)	
(-13.1666,-10.0843,589.9784)	(-56.1294,-42.4987,612.0793)	(-31.6839,-42.1405,607.9450)	(8.2022,-41.8070,604.7251)	(34.7302,-44.0541,607.5790)	(-13.1097,17.7550,597.0720)	
(-13.1527,-8.0522,590.9768)	(-58.3117,-40.4489,613.0998)	(-31.7183,-38.0487,609.9561)	(8.1928,-39.7071,604.7337)	(34.9135,-40.0939,610.5736)	(-13.1221,21.8993,597.1231)	
(-15.2413,-5.9823,589.0206)	(-58.4263,-38.4503,615.1086)	(-33.8333,-38.0518,609.9663)	(6.1495,-39.7842,605.7448)	(32.6095,-39.8401,607.6138)	(-15.1922,21.8993,597.1246)	
(-15.2082,-6.0070,590.9866)	(-58.3722,-38.3859,614.1085)	(-33.8333,-38.0550,609.9678)	(6.1401,-37.6778,604.7567)	(32.7008,-39.9043,608.5970)	(-15.1757,21.9274,598.1162)	
(-17.2575,-6.0131,591.0162)	(-60.5586,-38.4567,615.1204)	(-35.9483,-39.0475,609.9824)	(6.1401,-37.6809,605.7534)	(32.6064,-39.8401,607.6080)	(-17.2555,23.9968,598.1389)	
(-17.2768,-3.9529,590.0360)	(-60.6737,-38.5856,617.1206)	(-33.8189,-37.9907,608.9797)	(6.1433,-37.6778,605.7534)	(34.9072,-39.9654,609.5744)	(-17.2425,24.0346,599.1320)	
(-17.2768,-3.9529,590.0304)	(-60.5586,-38.4567,615.1204)	(-33.8540,-35.9988,610.9748)	(5.1423,-36.6916,606.7630)	(32.7890,-37.8547,609.6254)	(-18.2922,25.0346,598.1446)	
(-17.2899,-3.9590,590.0050)	(-60.6737,-38.5856,617.1206)	(-33.8333,-38.0550,609.9678)	(6.1464,-37.6778,605.7534)	(32.6977,-39.9043,608.5868)	(-17.2555,23.9968,598.1346)	
(-17.2707,-6.0039,590.0022)	(-58.3658,-40.5168,614.0998)	(-33.8333,-38.0550,609.9678)	(8.2476,-37.6714,605.7417)	(34.8187,-40.0328,609.5948)	(-15.2014,23.9683,597.1430)	
