(-21.1671,-56.8670,596.8306)	(4.6122,-56.6891,595.6780)	(-10.9172,-15.4209,597.9502)	(-11.1391,-3.9344,589.9824)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4048,-36.6758,606.7456)	(36.1609,-38.9694,611.5800)	(-35.0500,31.6602,607.2649)	(-14.1452,25.0470,598.1160)	(14.4087,31.8057,606.9795)	(-11.0875,41.6550,598.1582)	
(-21.1671,-56.8670,596.8264)	(4.6588,-56.6954,596.6690)	(-9.9119,-16.4556,597.9344)	(-11.1626,-3.9256,589.0064)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9663)	(9.4582,-36.7382,607.7376)	(36.1640,-39.0287,612.5733)	(-35.0500,31.6633,607.2677)	(-12.0716,25.0533,598.0888)	(14.4087,31.8057,606.9838)	(-12.1243,42.6269,597.1866)	
(-21.1671,-56.8670,596.8264)	(4.6588,-56.6922,595.6852)	(-10.9203,-15.4241,597.9502)	(-11.1922,-1.8780,588.9894)	(-54.0201,-38.2443,612.0878)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.6758,606.7412)	(36.1545,-38.9069,611.5697)	(-35.0500,31.6602,607.2649)	(-12.0655,22.9777,598.1017)	(14.4087,31.8057,606.9825)	(-12.1243,42.6897,597.1866)	
(-23.2344,-56.9704,597.8374)	(4.6619,-56.6922,595.6852)	(-10.9203,-15.4241,597.9444)	(-11.1922,-1.8780,588.9894)	(-54.0201,-38.2443,612.0878)	(-29.6096,-35.9252,609.9663)	(11.4593,-36.6695,606.7280)	(36.1545,-38.9069,611.5697)	(-37.1745,31.7005,608.2768)	(-14.1452,25.0470,598.1160)	(12.2491,28.6456,605.9970)	(-14.2159,42.6269,597.1980)	
(-21.1702,-54.8886,597.8314)	(4.6588,-54.7202,596.6931)	(-10.9438,-15.4209,597.9244)	(-11.1391,-3.9344,589.9964)	(-54.1209,-36.2421,614.0937)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(35.2863,-37.9123,613.5974)	(-37.1745,31.7037,608.2796)	(-12.0655,22.9777,598.0960)	(14.4150,29.6990,606.9739)	(-12.1243,42.6300,597.1851)	
(-21.1671,-56.8670,596.8291)	(4.6588,-56.6922,595.6852)	(-10.9438,-15.4241,597.9301)	(-11.1391,-3.9344,590.0021)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9605)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9694,611.5800)	(-36.0929,29.5070,607.2621)	(-14.1452,25.0470,598.1117)	(14.4087,31.8057,606.9998)	(-12.1243,42.6928,598.1668)	
(-21.1671,-56.8670,596.8278)	(4.6588,-56.6922,595.6838)	(-10.9438,-15.4241,597.9301)	(-11.1626,-3.9256,588.9966)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9605)	(9.4080,-36.7382,607.7376)	(36.1577,-38.9694,611.5800)	(-35.0500,31.6538,607.2649)	(-12.0655,22.9808,598.1017)	(14.3471,31.7557,606.0057)	(-12.1243,42.6897,597.1923)	
(-21.1674,-56.8670,596.8306)	(4.6619,-56.7861,596.6804)	(-10.9438,-15.4241,597.9286)	(-11.1391,-3.9344,589.9866)	(-54.1145,-38.3731,614.0850)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9694,611.5800)	(-35.0500,31.6538,607.2649)	(-13.1146,24.0030,598.1132)	(12.1877,30.7524,606.0057)	(-11.1108,41.5939,597.1808)	
(-21.1674,-56.8670,596.8264)	(4.6588,-56.6922,595.6838)	(-10.9203,-15.4241,597.9502)	(-11.1391,-3.9344,589.9922)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9663)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9694,611.5800)	(-35.0500,31.6570,607.2649)	(-14.1452,25.0470,598.1174)	(14.4087,31.8057,606.9896)	(-13.1870,43.6505,598.1840)	
(-21.1733,-54.7949,596.8348)	(4.6496,-54.7233,596.6802)	(-9.9371,-16.4556,597.9272)	(-11.1391,-3.9344,589.9964)	(-54.1145,-38.3731,614.0850)	(-29.6096,-35.9252,609.9663)	(9.4080,-36.6758,607.7376)	(36.2542,-38.9069,611.5638)	(-36.0929,29.5471,607.2621)	(-12.0655,22.9808,598.1017)	(14.3502,29.6524,605.9928)	(-12.1243,42.6269,597.1851)	
(-21.1705,-54.7949,597.8330)	(4.6557,-54.7202,596.6844)	(-10.9438,-15.4241,597.9286)	(-11.1626,-3.9256,589.0022)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9663)	(9.4080,-36.6758,607.7376)	(37.1204,-37.9667,610.5968)	(-35.0500,31.6602,607.2649)	(-13.1146,24.0030,598.1132)	(12.2365,31.6961,606.0114)	(-12.1243,42.6897,597.1966)	
(-21.1674,-56.8670,596.8264)	(4.6122,-56.5984,595.6639)	(-10.9673,-15.3931,596.9389)	(-11.1391,-3.9344,589.9866)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9605)	(9.4080,-35.6831,606.7354)	(36.1640,-37.9123,611.5756)	(-35.0500,31.6570,607.2649)	(-14.1452,25.0408,597.1244)	(12.1846,30.7040,605.0131)	(-12.1243,42.6269,597.1736)	
(-21.1671,-56.8670,596.8321)	(4.6153,-56.6860,595.6823)	(-10.9203,-15.4241,597.9502)	(-11.1626,-3.9256,589.0022)	(-54.1145,-38.3731,614.0850)	(-29.6171,-35.9860,610.9572)	(9.4048,-36.6758,607.7260)	(36.3539,-38.9694,611.5858)	(-35.0500,31.6538,607.2649)	(-12.0716,25.0137,597.1144)	(12.1877,30.7524,606.0057)	(-12.1243,42.6300,597.1881)	
(-21.1674,-56.8670,596.8264)	(4.6619,-56.6954,595.6952)	(-10.9438,-15.3962,596.9431)	(-11.1391,-3.9402,590.9709)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9620)	(9.4080,-36.7382,607.7376)	(36.2542,-38.9069,611.5638)	(-38.2191,29.5872,608.2740)	(-12.0655,22.9746,598.0960)	(14.3471,31.7557,606.0072)	(-12.1243,42.6897,597.1966)	
(-21.1671,-56.8670,596.8278)	(4.6588,-56.6922,595.6865)	(-10.9673,-15.4178,597.9329)	(-11.1391,-3.9402,590.9751)	(-54.0673,-38.3087,613.0850)	(-29.6033,-38.0423,609.9488)	(9.4111,-36.7382,607.7392)	(36.2542,-38.9662,611.5697)	(-37.1745,31.6973,608.2768)	(-12.0655,22.9777,598.0974)	(14.3471,31.7557,606.0114)	(-12.1243,42.6331,597.1866)	
(-21.1674,-56.8670,596.8321)	(4.6588,-56.6922,595.6838)	(-10.9438,-15.4241,597.9286)	(-11.1922,-1.8757,587.9952)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(37.1204,-37.9123,610.5910)	(-36.0929,29.5471,607.2621)	(-12.0655,22.9777,598.0960)	(14.4056,31.8057,606.9767)	(-12.1243,42.6959,598.1783)	
(-21.1705,-54.7949,596.8348)	(4.6526,-54.7233,596.6902)	(-10.9438,-15.4241,597.9344)	(-11.1391,-3.9344,589.9851)	(-54.1145,-38.3731,613.0878)	(-29.6096,-35.9252,610.9572)	(9.4080,-36.7382,607.7376)	(36.3539,-38.9726,611.5858)	(-35.0500,31.6538,607.2649)	(-14.1452,25.0137,598.1002)	(12.1846,30.7040,605.9912)	(-14.1978,42.6897,597.2038)	
(-21.1674,-56.8670,596.8264)	(4.6588,-56.6922,595.6852)	(-10.9203,-15.4241,597.9428)	(-11.2156,-1.8727,587.9896)	(-54.1145,-38.3731,614.0850)	(-29.6096,-35.9252,609.9605)	(9.4080,-36.7382,607.7376)	(36.2542,-38.9694,611.5800)	(-38.2191,29.5872,608.2740)	(-12.0716,25.0137,597.1144)	(14.3502,29.6524,606.9680)	(-12.1243,42.6959,598.1783)	
(-21.1733,-54.7949,596.8348)	(4.6122,-56.5984,594.6887)	(-9.9119,-16.4588,597.9329)	(-11.1922,-1.8780,588.9894)	(-54.1145,-38.3731,613.0878)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(37.1204,-37.9667,611.5595)	(-35.0500,31.6602,607.2649)	(-13.1146,24.0030,598.1202)	(14.4087,31.8057,606.9884)	(-12.1243,42.6928,598.1653)	
(-21.1674,-56.8670,596.8264)	(4.6588,-56.6922,595.6838)	(-10.9438,-15.4241,597.9314)	(-11.1391,-3.9344,589.9922)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9605)	(9.4080,-36.7382,607.7376)	(36.1640,-38.9726,611.5902)	(-35.0500,31.6570,607.2649)	(-12.0655,22.9777,598.0918)	(14.4056,31.8057,606.9795)	(-12.1243,42.6959,598.1783)	
(-21.1800,-54.7013,595.8395)	(4.6588,-56.6922,595.6838)	(-10.9438,-15.4241,597.9386)	(-11.1687,-1.8811,589.0008)	(-54.1145,-38.3731,613.0878)	(-29.6096,-35.9252,609.9605)	(9.4080,-36.6758,607.7376)	(36.1609,-38.9694,611.5858)	(-35.0500,31.6538,607.2649)	(-12.0655,22.9808,598.1002)	(14.4025,31.8057,606.9767)	(-12.1458,42.6269,597.1824)	
(-21.1733,-54.7949,596.8348)	(4.6496,-54.7233,595.6938)	(-9.9119,-16.4852,598.9226)	(-11.1391,-3.9375,590.0063)	(-54.0673,-38.3087,613.0822)	(-29.6096,-35.9252,609.9605)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9662,611.5916)	(-35.0500,31.6538,607.2649)	(-12.0655,22.9715,598.0802)	(14.3471,31.7557,606.0014)	(-12.1243,42.6300,597.1866)	
(-21.1671,-56.8670,596.8264)	(4.7085,-56.7892,596.6832)	(-10.9469,-15.4519,598.9284)	(-11.1156,-3.9375,590.0063)	(-54.0673,-38.3087,613.0822)	(-29.6096,-35.9252,609.9663)	(9.4048,-36.6758,606.7456)	(36.2542,-38.9662,611.5800)	(-37.1745,31.7037,608.2796)	(-12.0655,22.9808,598.1017)	(14.3440,31.7557,605.9999)	(-12.1243,42.6300,597.1851)	
(-21.1671,-56.8702,597.8116)	(4.6619,-56.6922,595.6852)	(-10.9438,-15.4241,597.9444)	(-11.1687,-1.8811,588.9951)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9648)	(9.4048,-36.6758,607.7304)	(36.1640,-38.9726,611.5858)	(-35.0500,31.6602,607.2649)	(-12.0655,22.9808,598.1017)	(14.3440,31.7557,606.0057)	(-12.1243,42.6897,597.1923)	
(-21.1671,-54.8886,597.8344)	(4.7054,-56.7830,596.6717)	(-9.9119,-16.4852,598.9184)	(-11.1922,-1.8780,588.9894)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9605)	(9.4080,-36.7382,607.7376)	(36.2542,-38.9662,611.5741)	(-35.0500,31.6570,607.2649)	(-12.0716,25.0533,598.1045)	(14.3471,31.7557,606.0057)	(-12.1243,42.6990,598.1810)	
(-21.1705,-54.7949,596.8348)	(4.6496,-54.7109,595.6994)	(-10.9438,-15.4241,597.9386)	(-11.1922,-1.8757,588.0050)	(-54.0673,-38.3087,613.0850)	(-29.6022,-35.8644,608.9591)	(9.4017,-36.6758,606.7440)	(36.1640,-38.9726,611.5916)	(-37.1745,31.6973,608.2740)	(-12.0655,22.9746,598.0960)	(14.4087,31.8057,606.9825)	(-12.1243,42.6928,597.1923)	
(-21.1674,-56.8670,596.8249)	(4.6588,-56.6922,595.6838)	(-10.9203,-15.4241,597.9428)	(-11.1922,-1.8780,588.9838)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4048,-36.6758,607.7304)	(36.2542,-38.9662,611.5741)	(-35.0500,31.6538,607.2649)	(-12.0655,22.9808,598.1017)	(14.3471,31.7557,606.0072)	(-12.1243,42.6300,597.1851)	
(-21.1674,-56.8670,596.8264)	(4.6588,-56.6954,595.6880)	(-10.9438,-15.4241,597.9329)	(-11.1391,-3.9344,589.9964)	(-54.0673,-38.3087,613.0822)	(-29.6033,-38.0423,609.9472)	(9.4080,-36.7382,607.7376)	(37.1204,-37.9667,610.5968)	(-36.0929,29.5471,607.2621)	(-13.1146,24.0030,598.1274)	(12.1846,30.7040,605.9928)	(-11.0875,41.6519,598.1526)	
(-21.1705,-54.7949,597.8314)	(4.6526,-54.7233,596.6844)	(-10.9438,-15.4241,597.9386)	(-11.1687,-1.8834,589.9752)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9620)	(9.4048,-36.6758,607.7362)	(36.1609,-38.9694,611.5858)	(-35.0500,31.6538,607.2649)	(-12.0438,22.9808,598.1045)	(14.4056,31.8057,606.9767)	(-12.1458,42.6269,597.1838)	
(-21.1674,-56.8670,596.8291)	(4.6588,-56.6922,595.6852)	(-10.9438,-15.4241,597.9286)	(-11.1156,-3.9432,590.9766)	(-54.0201,-38.2443,612.0878)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9694,611.5843)	(-38.2191,29.5872,608.2740)	(-12.0716,25.0137,597.1186)	(14.3502,29.6524,605.9842)	(-12.1243,42.6959,598.1768)	
(-21.1671,-54.8886,597.8344)	(4.6496,-54.6298,595.6964)	(-9.9119,-16.4790,598.9126)	(-11.1391,-3.9344,589.9922)	(-54.0673,-38.3087,613.0822)	(-29.6096,-35.9252,609.9663)	(9.4613,-36.7382,607.7392)	(36.1640,-38.9726,611.5902)	(-35.0500,31.6538,607.2649)	(-12.0655,22.9808,598.1045)	(14.3502,31.7557,606.0057)	(-12.1243,42.6959,597.1966)	
(-21.1733,-54.7949,596.8348)	(4.6465,-54.6298,595.6938)	(-10.9438,-15.4241,597.9329)	(-11.1922,-1.8780,588.9894)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,610.9557)	(9.4080,-36.6758,607.7362)	(36.2542,-38.9662,611.5843)	(-36.0929,29.5471,607.2621)	(-12.0655,22.9808,598.1017)	(14.3440,31.7557,605.9999)	(-12.1458,42.6331,597.1824)	
(-21.1674,-56.8670,596.8336)	(4.6588,-56.6922,595.6838)	(-9.9371,-16.4556,597.9244)	(-11.1391,-3.9375,590.0021)	(-54.0201,-38.2443,612.0878)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9726,611.5902)	(-38.2191,29.5872,608.2740)	(-12.0716,25.0502,598.0988)	(14.4150,29.6990,606.9680)	(-12.1243,42.6897,597.1908)	
(-21.1733,-54.7949,596.8364)	(4.6588,-56.6922,595.6838)	(-10.9438,-15.3962,596.9488)	(-11.1391,-3.9344,589.9866)	(-54.0201,-38.2443,612.0850)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.6758,607.7376)	(36.1577,-38.9662,611.5902)	(-35.0500,31.6538,607.2649)	(-14.1452,25.0408,598.1202)	(14.3440,31.7557,606.9752)	(-12.1243,42.6897,597.1908)	
(-21.1705,-54.7949,597.8314)	(2.5922,-54.6298,595.7036)	(-10.9203,-15.4241,597.9502)	(-11.1626,-3.9256,589.0064)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9605)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9694,611.5858)	(-36.0929,29.5503,607.2621)	(-12.0655,22.9777,598.0960)	(14.3502,31.7557,606.9708)	(-12.1243,42.6928,598.1726)	
(-21.1702,-54.8886,597.8330)	(4.6092,-56.5984,594.6859)	(-9.8835,-16.4821,598.9170)	(-11.1922,-1.8780,588.9838)	(-54.0673,-38.3087,613.0850)	(-29.6171,-35.9860,610.9572)	(9.4582,-36.7382,607.7376)	(36.2542,-38.9662,611.5741)	(-35.0500,31.6602,607.2649)	(-12.0655,22.9808,598.1017)	(14.3440,31.7557,605.9999)	(-12.1243,42.6269,597.1851)	
(-21.1705,-54.7949,596.8406)	(4.6061,-54.6298,595.6922)	(-9.8835,-16.4525,597.9344)	(-11.1391,-3.9344,589.9964)	(-54.0201,-38.2443,612.0850)	(-29.6096,-35.9252,609.9620)	(9.4080,-36.7382,607.7392)	(36.1609,-38.9694,611.5843)	(-38.2191,29.5471,608.2740)	(-13.1146,24.0030,598.1274)	(12.2397,31.5959,605.9956)	(-12.1243,42.6331,597.1851)	
(-21.1674,-56.8670,596.8264)	(4.6526,-54.7233,596.6844)	(-9.9371,-16.4790,598.9126)	(-11.1391,-3.9344,589.9964)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9620)	(9.4080,-36.7382,607.7376)	(36.2574,-38.9726,611.5960)	(-35.0500,31.6570,607.2649)	(-12.0716,25.0137,597.1186)	(14.3440,31.7557,606.0014)	(-12.1458,42.6269,597.1824)	
(-21.1702,-54.8886,597.8344)	(4.6526,-54.7233,596.6902)	(-10.9438,-15.4241,597.9386)	(-11.1391,-3.9344,589.9964)	(-54.0201,-38.2443,612.0850)	(-29.6096,-35.9252,609.9620)	(9.4080,-36.6758,607.7304)	(35.0904,-37.9091,612.5820)	(-35.0500,31.6538,607.2649)	(-14.1390,22.9777,598.1132)	(14.3440,31.7557,605.9912)	(-13.1734,43.6505,598.1825)	
(-21.1674,-56.8670,596.8264)	(2.6322,-54.7233,596.7031)	(-10.9438,-15.4147,597.9244)	(-11.1391,-3.9344,589.9809)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4048,-36.6758,607.7318)	(36.1577,-38.9069,611.5638)	(-35.0500,31.6538,607.2649)	(-14.1452,25.0439,598.1060)	(12.1877,28.6456,605.9884)	(-11.1108,41.5971,597.1824)	
(-21.1674,-56.8670,596.8264)	(4.6588,-56.6922,595.6838)	(-10.9438,-15.4241,597.9502)	(-11.1156,-3.9432,590.9666)	(-54.0201,-38.2443,612.0878)	(-29.6096,-35.9252,609.9663)	(9.4080,-36.6758,607.7304)	(36.1609,-38.9694,611.5916)	(-37.1745,31.7005,608.2768)	(-12.0716,25.0137,597.1130)	(14.4056,31.8057,606.9767)	(-12.1243,42.6331,597.1881)	
(-21.1643,-56.8670,597.8230)	(4.6588,-56.6922,595.6838)	(-10.9438,-15.4241,597.9444)	(-11.1391,-3.9344,589.9809)	(-54.0673,-38.3087,613.0850)	(-29.6096,-35.9252,609.9590)	(9.4080,-36.7382,607.7376)	(36.1609,-38.9662,611.5902)	(-36.0929,29.5070,607.2621)	(-12.0933,25.0137,597.1102)	(14.3471,31.7557,606.0014)	(-12.1243,42.6269,597.1866)	
