(-63.2533,6.4234,623.3162)	(0.0000,0.0000,-1.0000)	(-67.7577,-20.7191,626.2330)	(-36.9856,-31.5958,609.0202)	(-12.9055,-37.2852,598.8604)	(-50.5413,33.3437,600.3532)	
(0.0000,0.0000,-1.0000)	(-81.4862,-23.0752,634.3064)	(-56.5890,-24.7798,620.1544)	(-22.2273,-32.5573,606.9317)	(2.7211,-37.3056,599.7796)	(-41.0453,31.0433,595.2996)	
(0.0000,0.0000,-1.0000)	(-73.2536,-26.1163,626.2481)	(-53.2576,-28.9727,618.1187)	(-14.8643,-35.5674,605.8826)	(12.1971,-37.3962,600.7414)	(-32.7705,28.9472,594.2366)	
(-30.5996,-0.9254,592.0913)	(-69.8404,-27.1976,625.2196)	(-45.6279,-28.7582,614.0846)	(-8.5806,-32.4083,605.8490)	(17.4185,-36.3389,601.6947)	(-26.5914,28.9720,594.2039)	
(-23.4075,2.1798,595.0600)	(-64.1624,-29.1026,621.1800)	(-40.1756,-29.5456,609.0494)	(0.7468,-30.1760,602.8138)	(25.7555,-33.1828,602.6520)	(-21.4302,31.1553,597.1730)	
(-10.1406,5.2770,588.0328)	(-53.1147,-30.9606,617.1098)	(-27.5006,-28.3141,605.9782)	(14.5691,-24.0227,606.7566)	(38.7817,-23.9563,606.6444)	(-9.0695,33.1985,595.1169)	
(-1.1469,7.3088,584.9740)	(-44.4209,-32.7352,610.0539)	(-19.0830,-28.3375,606.9342)	(20.8924,-24.0038,606.7274)	(44.4907,-22.0109,611.5837)	(-3.9886,34.1455,593.1093)	
(-7.1568,2.2170,586.9924)	(-47.6302,-33.9196,611.0671)	(-22.2290,-29.3972,606.9302)	(16.6115,-26.0781,605.7411)	(40.8833,-21.2154,614.6416)	(-11.1903,28.9254,592.1267)	
(-18.3801,-1.8833,586.0236)	(-58.4326,-36.3159,615.1145)	(-33.8635,-33.8814,610.9924)	(6.0763,-31.2004,604.7840)	(33.0408,-28.4729,612.6463)	(-21.4602,24.7423,591.1566)	
(-22.3943,-5.9915,588.0406)	(-62.8867,-34.3669,618.1501)	(-38.1185,-33.9483,612.0143)	(-0.1319,-34.5386,605.8012)	(22.9495,-35.5208,606.6696)	(-24.5189,23.7104,591.1694)	
(-24.4343,-5.9852,587.0576)	(-65.1583,-34.4884,620.1622)	(-40.2652,-35.0695,613.0260)	(0.8872,-35.5903,605.7926)	(25.1394,-36.6347,607.6385)	(-22.4740,23.6788,590.1663)	
(-22.3988,-5.9791,587.0406)	(-62.9477,-34.4244,619.1502)	(-38.1398,-34.0057,613.0142)	(-0.1256,-34.5976,606.7992)	(25.1394,-36.6843,607.6385)	(-22.4740,23.6788,590.1720)	
(-20.3743,-5.9730,587.0448)	(-62.9413,-36.5726,619.1414)	(-38.0909,-37.0654,611.9982)	(1.9822,-36.6324,606.7848)	(27.3235,-36.6811,607.6487)	(-21.4388,23.7166,591.1524)	
(-17.2899,-3.9590,590.0008)	(-58.3785,-36.2549,615.1145)	(-33.8491,-33.8240,609.9926)	(3.0314,-35.5745,606.7832)	(29.4348,-36.6780,607.6428)	(-17.3395,23.8015,593.1384)	
(-13.1772,0.1534,590.0302)	(-56.2054,-34.0601,613.1142)	(-32.7631,-32.6446,607.9942)	(7.2280,-32.4132,605.7734)	(33.7408,-34.6170,609.5946)	(-14.2058,26.9966,595.1300)	
(-5.9206,5.3200,592.9956)	(-50.7722,-30.6928,611.0977)	(-25.3988,-28.2654,604.9768)	(14.5848,-28.2299,606.7334)	(37.9576,-30.4257,609.5842)	(-5.8852,34.4153,598.1226)	
(4.0172,8.3934,587.9453)	(-41.2440,-26.3878,609.0624)	(-18.0317,-25.2113,607.9442)	(22.2375,-23.0667,610.7323)	(47.5442,-22.2799,618.5869)	(2.3113,37.4266,597.0610)	
(-0.9281,2.2510,589.9536)	(-46.5359,-32.7415,610.0656)	(-22.2290,-30.5027,607.9416)	(20.1380,-29.3145,608.7163)	(45.1841,-28.6279,614.5962)	(-3.9116,32.1907,595.0982)	
(-5.1551,2.2216,585.9896)	(-49.7487,-33.9260,611.0788)	(-26.4388,-32.6812,608.9561)	(14.7768,-28.3396,608.7558)	(40.5924,-31.6418,614.5743)	(-9.1169,31.0364,593.1208)	
(-9.2131,0.1753,586.0038)	(-51.9046,-36.1138,612.0819)	(-26.4411,-32.6812,608.9546)	(12.5575,-30.4012,607.7492)	(38.2733,-33.7186,612.5994)	(-10.1296,26.9198,593.0984)	
(-9.2071,-1.8588,585.9884)	(-54.0737,-36.1812,613.0937)	(-28.5521,-34.8603,609.9574)	(11.5003,-32.4560,607.7418)	(36.1418,-33.6679,611.6178)	(-12.1859,26.8706,592.1183)	
(-11.2391,-1.8650,585.9857)	(-54.1209,-36.2421,614.0909)	(-30.6671,-34.8666,609.9750)	(9.3985,-32.5178,607.7564)	(36.0517,-35.7853,611.6017)	(-14.2360,24.8491,593.1098)	
(-11.2626,-1.8596,585.0068)	(-54.1209,-36.2421,614.0937)	(-30.6671,-34.8666,609.9706)	(9.3985,-34.5691,606.7542)	(35.1820,-35.8426,612.6010)	(-14.2541,24.7731,591.1352)	
(-11.2391,-1.8650,585.9914)	(-54.0673,-38.3087,613.0850)	(-30.6671,-34.8634,610.9674)	(9.3985,-34.5691,606.7498)	(34.0231,-34.7838,611.5989)	(-14.2541,24.7731,591.1310)	
(-11.2330,-3.8990,585.9871)	(-54.0737,-36.1812,613.0966)	(-30.6671,-34.8666,609.9706)	(9.4017,-34.6280,607.7464)	(34.0294,-36.8520,611.5887)	(-14.2541,24.7731,591.1211)	
(-13.2050,-3.9348,589.0094)	(-56.1991,-36.1876,613.1083)	(-32.7695,-34.7484,608.9868)	(7.1939,-36.5574,605.7518)	(34.0294,-36.9110,611.6004)	(-14.2117,22.8208,594.0973)	
(-15.2927,-0.8577,587.0318)	(-59.5115,-30.9798,615.1452)	(-34.9098,-30.6451,611.0067)	(5.1729,-32.4750,606.7802)	(29.5146,-34.6266,609.6238)	(-16.2984,26.8613,592.1410)	
(-15.2701,-1.8995,589.0022)	(-59.6232,-31.0845,617.1453)	(-34.9098,-30.6909,611.0039)	(7.2375,-32.4687,606.7686)	(31.7157,-34.6790,610.6012)	(-16.2984,26.8951,592.1551)	
(-13.2512,-1.8795,587.0010)	(-57.3729,-33.1079,615.1246)	(-32.8011,-32.8115,610.9878)	(7.2905,-32.5241,607.7682)	(35.0809,-32.6630,611.6076)	(-14.2603,26.8214,591.1380)	
(-13.2451,-3.9140,586.9983)	(-56.2497,-36.2485,614.1054)	(-32.7821,-34.8666,609.9824)	(9.3922,-32.4624,606.7570)	(34.0231,-34.7870,611.6048)	(-16.2922,24.8065,592.1311)	
(-13.2712,-1.8741,586.0124)	(-56.3068,-34.1750,615.1143)	(-32.7821,-34.8793,610.9776)	(7.2905,-32.5241,607.7682)	(35.0841,-32.6630,611.6092)	(-16.2922,24.8399,593.1156)	
(-13.2451,-3.9140,587.0039)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9732)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7838,611.6032)	(-16.2922,24.8096,592.1368)	
(-13.2451,-3.9140,587.0179)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9718)	(7.2905,-34.5754,607.7522)	(34.0263,-34.7870,611.6092)	(-16.2922,24.8368,593.1114)	
(-13.2250,-3.9201,587.9925)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9792)	(7.2905,-34.5754,607.7506)	(33.9364,-34.7346,611.5930)	(-16.2922,24.8430,593.1170)	
(-13.2712,-1.8741,586.9954)	(-56.3004,-36.3095,615.1056)	(-31.7246,-35.9315,609.9722)	(7.2905,-34.5754,606.7658)	(33.9332,-34.7314,610.6259)	(-16.2922,24.8461,593.1213)	
(-13.2712,-1.8772,586.0052)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9792)	(7.2905,-34.5754,607.7522)	(34.0263,-34.7838,611.6048)	(-16.2922,24.8430,593.1170)	
(-13.2512,-1.8765,587.0066)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7838,611.6032)	(-16.2922,24.8368,593.1114)	
(-13.2712,-1.8741,586.0180)	(-56.3068,-34.1750,615.1114)	(-32.7821,-34.8666,610.9776)	(7.2905,-32.5241,607.7682)	(35.0777,-32.6630,611.6032)	(-16.2922,24.8368,593.1228)	
(-13.2512,-1.8795,587.0164)	(-56.3004,-36.3095,615.1027)	(-32.7821,-34.8666,609.9852)	(7.2437,-34.5754,606.7600)	(33.9332,-34.7346,611.5887)	(-16.2922,24.8368,593.1114)	
(-15.2867,-2.8952,587.0138)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9732)	(9.3922,-32.4624,607.7476)	(33.9332,-34.7346,611.5887)	(-16.2922,24.8430,593.1270)	
(-15.2867,-2.8952,587.0138)	(-56.3004,-36.3095,615.1027)	(-31.7591,-33.8782,610.9732)	(7.2905,-32.5241,607.7682)	(33.9269,-34.6758,610.5996)	(-16.2775,24.8461,593.1384)	
(-15.3032,-2.8881,586.0222)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9776)	(9.3985,-34.5691,606.7498)	(33.9332,-34.7346,611.5930)	(-16.3131,26.8582,592.1296)	
(-13.2512,-1.8765,587.0122)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(7.2905,-34.5754,607.7522)	(33.9332,-34.7314,610.6200)	(-16.2775,24.8461,593.1369)	
(-13.2512,-1.8795,587.0010)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(7.2873,-34.5754,606.7643)	(34.0231,-34.7346,611.5989)	(-16.2775,24.8461,593.1384)	
(-13.2512,-1.8765,586.9968)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(7.2905,-34.5754,607.7522)	(34.0263,-34.7838,611.6092)	(-16.2775,24.8399,593.1213)	
(-15.3032,-2.8881,586.0278)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9792)	(7.2936,-34.5754,607.7580)	(33.9332,-34.7838,611.5989)	(-16.2775,24.8430,593.1312)	
(-13.2512,-1.8765,587.0164)	(-56.3068,-34.1750,615.1143)	(-31.7591,-33.8782,610.9776)	(7.2905,-32.5241,607.7682)	(35.0777,-32.6630,611.6032)	(-16.2775,24.8430,593.1312)	
(-13.2512,-1.8765,587.0024)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9718)	(9.3985,-34.5691,606.7542)	(35.0841,-35.7853,611.6134)	(-16.2922,24.8368,593.1170)	
(-13.2712,-1.8741,586.0222)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9732)	(9.3985,-34.5691,607.7390)	(34.0231,-34.7838,611.6032)	(-16.2922,24.8368,593.1114)	
(-13.2512,-1.8795,587.0010)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(9.3985,-34.5691,607.7405)	(33.9364,-34.7346,611.5930)	(-16.2922,24.8034,592.1311)	
(-13.2250,-3.9229,587.9981)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7346,611.5989)	(-16.2775,24.8399,593.1213)	
(-13.2712,-1.8711,586.0263)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.9257,610.9792)	(9.3985,-34.5691,606.7542)	(34.0231,-34.7838,611.6004)	(-16.2922,24.8096,592.1311)	
(-13.2250,-3.9256,588.0038)	(-56.4017,-36.3127,615.1071)	(-32.7821,-34.8666,610.9792)	(7.2873,-34.5754,607.7506)	(34.0231,-34.7870,611.6048)	(-16.2775,24.8491,593.1342)	
(-15.2867,-2.8952,587.0138)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9732)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7314,610.6259)	(-16.2922,24.8368,592.1368)	
(-15.2640,-3.9409,588.9938)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9792)	(7.2873,-34.5754,606.7643)	(34.0231,-34.7282,611.5887)	(-16.2922,24.8430,593.1170)	
(-15.2474,-3.9409,589.0150)	(-56.2434,-38.3795,614.0968)	(-31.7246,-35.9315,609.9722)	(7.2905,-34.5754,607.7522)	(33.9332,-34.7346,611.5930)	(-16.2922,24.8034,592.1368)	
(-13.2512,-1.8765,587.0122)	(-56.3004,-36.3095,615.1084)	(-32.7821,-34.8666,610.9776)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7838,611.6032)	(-16.2922,24.8368,593.1114)	
(-15.3032,-2.8952,587.0024)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9776)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7346,611.5989)	(-16.2922,24.8399,593.1156)	
(-13.2512,-1.8795,587.0010)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9792)	(7.2905,-34.5754,607.7522)	(34.0294,-34.7902,611.6150)	(-16.2922,24.8430,593.1170)	
(-13.2512,-1.8765,587.0066)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9792)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7838,611.6032)	(-16.2922,24.8430,593.1255)	
(-13.2712,-1.8795,586.9870)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9792)	(7.2905,-34.5754,607.7564)	(33.9301,-34.7282,610.6098)	(-16.2922,24.8399,593.1170)	
(-15.2867,-2.8952,587.0138)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9776)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7346,611.5989)	(-16.2922,24.8368,593.1114)	
(-15.3032,-2.8881,586.0319)	(-56.2497,-36.2485,614.1084)	(-31.7246,-35.9315,609.9765)	(7.2905,-34.5754,607.7564)	(33.9332,-34.7346,611.5887)	(-16.2922,24.8368,593.1114)	
(-13.2512,-1.8765,587.0122)	(-56.3004,-36.3095,615.1027)	(-31.7419,-33.8718,610.9732)	(9.3985,-31.4627,607.7492)	(35.0904,-32.6662,611.6134)	(-16.2922,24.8430,593.1156)	
(-15.2867,-1.8941,588.0080)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9776)	(7.2873,-34.5754,606.7643)	(33.9301,-34.7314,611.5887)	(-16.2922,24.8368,593.1114)	
(-15.2867,-2.8952,587.0277)	(-56.3004,-36.3095,615.1056)	(-31.7246,-35.9315,609.9692)	(7.2905,-34.5754,607.7506)	(34.0231,-34.7838,611.6032)	(-16.2922,24.8430,593.1213)	
(-13.2712,-1.8772,586.9954)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(7.2905,-34.5754,607.7564)	(34.0231,-34.7314,611.5930)	(-16.3069,24.8034,592.1170)	
(-15.3032,-2.8881,586.0278)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9732)	(7.2873,-34.5754,606.7643)	(33.9301,-34.7250,610.6054)	(-16.2922,24.8368,593.1114)	
(-15.3032,-2.8912,586.9983)	(-56.3004,-36.3095,615.1056)	(-32.7821,-34.8666,610.9776)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7838,611.6032)	(-16.2922,24.8096,592.1311)	
(-15.3032,-2.8952,587.0081)	(-56.3004,-36.3095,615.1056)	(-31.7246,-35.9315,609.9722)	(7.2905,-34.5754,607.7522)	(33.9301,-34.7314,611.5887)	(-16.2922,24.8034,592.1227)	
(-15.2867,-2.8952,587.0138)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9732)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7346,611.5974)	(-16.2922,24.8096,592.1170)	
(-13.2712,-1.8795,586.9968)	(-56.3004,-36.3095,615.1056)	(-31.7246,-35.9315,609.9692)	(7.2873,-34.5754,606.7658)	(34.0263,-34.7838,611.6092)	(-16.2775,24.8430,593.1369)	
(-15.2867,-2.8952,587.0138)	(-56.3004,-36.3095,615.1056)	(-31.7246,-35.9315,609.9692)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7346,611.5930)	(-16.2922,24.8034,592.1212)	
(-13.2712,-1.8772,586.0180)	(-56.4017,-36.4314,615.1084)	(-32.7821,-34.8666,609.9867)	(7.2936,-34.6343,607.7580)	(34.0231,-34.7314,611.5930)	(-16.3069,24.8065,592.1227)	
(-15.2867,-2.8952,587.0138)	(-56.3004,-36.3095,615.1056)	(-31.7246,-35.9315,609.9737)	(7.2905,-34.5754,607.7506)	(34.0231,-34.7838,611.6032)	(-16.2922,24.8368,592.1368)	
(-13.2712,-1.8741,586.9912)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(7.2905,-34.5754,607.7564)	(34.0263,-34.7870,611.6150)	(-16.2922,24.8034,592.1326)	
(-15.3032,-2.8952,587.0024)	(-56.3004,-36.3095,615.1056)	(-31.7591,-33.8782,610.9792)	(7.2905,-34.5754,607.7522)	(34.0231,-34.7870,611.6048)	(-16.2775,24.8399,593.1270)	
